county,city,vac_info_type,n
Contra Costa,Walnut Creek,7thGradeData,5515.0
Contra Costa,Walnut Creek,KindergartenData,792.0
Del Norte,Crescent City,7thGradeData,1763.0
Del Norte,Crescent City,KindergartenData,227.0
Del Norte,Fort Dick,KindergartenData,45.0
Del Norte,Klamath,KindergartenData,15.0
Del Norte,Smith River,7thGradeData,55.0
Del Norte,Smith River,KindergartenData,29.0
El Dorado,Cameron Park,7thGradeData,391.0
El Dorado,Cameron Park,KindergartenData,114.0
El Dorado,Camino,7thGradeData,91.0
El Dorado,Camino,KindergartenData,54.0
El Dorado,Cool,7thGradeData,104.0
El Dorado,Cool,KindergartenData,38.0
El Dorado,Costa Mesa,7thGradeData,114.0
El Dorado,Diamond Springs,7thGradeData,214.0
El Dorado,El Dorado,7thGradeData,970.0
El Dorado,El Dorado Hills,7thGradeData,3541.0
El Dorado,El Dorado Hills,KindergartenData,548.0
El Dorado,Garden Valley,7thGradeData,530.0
El Dorado,Garden Valley,KindergartenData,6.0
El Dorado,Georgetown,7thGradeData,99.0
El Dorado,Georgetown,KindergartenData,36.0
El Dorado,Huntington Park,KindergartenData,88.0
El Dorado,Orangevale,7thGradeData,104.0
El Dorado,Placerville,7thGradeData,2805.0
El Dorado,Placerville,KindergartenData,486.0
El Dorado,Pollock Pines,7thGradeData,144.0
El Dorado,Pollock Pines,KindergartenData,71.0
El Dorado,Rescue,7thGradeData,423.0
El Dorado,Rescue,KindergartenData,172.0
El Dorado,Sacramento,7thGradeData,107.0
El Dorado,Sacramento,KindergartenData,56.0
El Dorado,Shingle Springs,7thGradeData,1903.0
El Dorado,Shingle Springs,KindergartenData,129.0
El Dorado,So. Lake Tahoe,KindergartenData,280.0
El Dorado,Somerset,7thGradeData,94.0
El Dorado,Somerset,KindergartenData,19.0
El Dorado,South Lake Tahoe,7thGradeData,1744.0
El Dorado,South Lake Tahoe,KindergartenData,58.0
El Dorado,Stockton,KindergartenData,119.0
El Dorado,Yerington,7thGradeData,121.0
Fresno,Auberry,7thGradeData,11.0
Fresno,Burrel,KindergartenData,12.0
Fresno,Cantua Creek,7thGradeData,44.0
Fresno,Cantua Creek,KindergartenData,26.0
Fresno,Caruthers,7thGradeData,757.0
Fresno,Caruthers,KindergartenData,106.0
Fresno,Clovis,7thGradeData,11934.0
Fresno,Clovis,KindergartenData,1716.0
Fresno,Coalinga,7thGradeData,1527.0
Fresno,Coalinga,KindergartenData,198.0
Fresno,Del Rey,KindergartenData,38.0
Fresno,Dinuba,7thGradeData,109.0
Fresno,Dunlap,7thGradeData,119.0
Fresno,Dunlap,KindergartenData,36.0
Fresno,Firebaugh,7thGradeData,1031.0
Fresno,Firebaugh,KindergartenData,203.0
Fresno,Five Points,7thGradeData,53.0
Fresno,Five Points,KindergartenData,36.0
Fresno,Fowler,7thGradeData,1027.0
Fresno,Fowler,KindergartenData,148.0
Fresno,Fresno,7thGradeData,48630.0
Fresno,Fresno,KindergartenData,9166.0
Fresno,Helm,7thGradeData,14.0
Fresno,Helm,KindergartenData,18.0
Fresno,Huron,7thGradeData,235.0
Fresno,Huron,KindergartenData,146.0
Fresno,Kerman,7thGradeData,1933.0
Fresno,Kerman,KindergartenData,443.0
Fresno,Kingsburg,7thGradeData,1644.0
Fresno,Kingsburg,KindergartenData,288.0
Fresno,Laton,7thGradeData,292.0
Fresno,Laton,KindergartenData,58.0
Fresno,Mendota,7thGradeData,1141.0
Fresno,Mendota,KindergartenData,332.0
Fresno,Orange Cove,7thGradeData,988.0
Fresno,Orange Cove,KindergartenData,283.0
Fresno,Parlier,7thGradeData,1380.0
Fresno,Parlier,KindergartenData,368.0
Fresno,Pinedale,KindergartenData,132.0
Fresno,Prather,KindergartenData,77.0
Fresno,Raisin City,7thGradeData,55.0
Fresno,Raisin City,KindergartenData,46.0
Fresno,Reedley,7thGradeData,3404.0
Fresno,Reedley,KindergartenData,511.0
Fresno,Riverdale,7thGradeData,756.0
Fresno,Riverdale,KindergartenData,131.0
Fresno,San Joaquin,7thGradeData,148.0
Fresno,San Joaquin,KindergartenData,80.0
Fresno,Sanger,7thGradeData,4598.0
Fresno,Sanger,KindergartenData,571.0
Fresno,Selma,7thGradeData,2818.0
Fresno,Selma,KindergartenData,531.0
Fresno,Tollhouse,7thGradeData,725.0
Fresno,Tranquility,7thGradeData,7.0
Fresno,Tranquillity,7thGradeData,516.0
Fresno,Tranquillity,KindergartenData,25.0
Glenn,Elk Creek,7thGradeData,11.0
Glenn,Elk Creek,KindergartenData,8.0
Glenn,Glenn,7thGradeData,23.0
Glenn,Hamilton City,7thGradeData,386.0
Glenn,Hamilton City,KindergartenData,59.0
Glenn,Orland,7thGradeData,1142.0
Glenn,Orland,KindergartenData,247.0
Glenn,Princeton,7thGradeData,105.0
Glenn,Princeton,KindergartenData,15.0
Glenn,Willows,7thGradeData,794.0
Glenn,Willows,KindergartenData,132.0
Humboldt,Arcata,7thGradeData,1269.0
Humboldt,Arcata,KindergartenData,119.0
Humboldt,Bayside,7thGradeData,88.0
Humboldt,Bayside,KindergartenData,33.0
Humboldt,Blue Lake,7thGradeData,9.0
Humboldt,Blue Lake,KindergartenData,8.0
Humboldt,Carlotta,7thGradeData,25.0
Humboldt,Carlotta,KindergartenData,16.0
Humboldt,Eureka,7thGradeData,2682.0
Humboldt,Eureka,KindergartenData,442.0
Humboldt,Ferndale,7thGradeData,378.0
Humboldt,Ferndale,KindergartenData,37.0
Humboldt,Fieldbrook,KindergartenData,7.0
Humboldt,Fortuna,7thGradeData,1139.0
Humboldt,Fortuna,KindergartenData,162.0
Humboldt,Hoopa,7thGradeData,346.0
Humboldt,Hoopa,KindergartenData,54.0
Humboldt,Hydesville,7thGradeData,28.0
Humboldt,Hydesville,KindergartenData,20.0
Humboldt,Loleta,KindergartenData,10.0
Humboldt,Mckinleyville,7thGradeData,839.0
Humboldt,Mckinleyville,KindergartenData,108.0
Humboldt,Miranda,7thGradeData,188.0
Humboldt,Orleans,7thGradeData,8.0
Humboldt,Petrolia,7thGradeData,95.0
Humboldt,Petrolia,KindergartenData,23.0
Humboldt,Redway,7thGradeData,39.0
Humboldt,Redway,KindergartenData,37.0
Humboldt,Rio Dell,7thGradeData,58.0
Humboldt,Rio Dell,KindergartenData,41.0
Humboldt,Scotia,7thGradeData,54.0
Humboldt,Scotia,KindergartenData,27.0
Humboldt,Trinidad,7thGradeData,15.0
Humboldt,Trinidad,KindergartenData,8.0
Humboldt,Whitethorn,KindergartenData,5.0
Humboldt,Willow Creek,7thGradeData,55.0
Humboldt,Willow Creek,KindergartenData,22.0
Imperial,Brawley,7thGradeData,2622.0
Imperial,Brawley,KindergartenData,431.0
Imperial,Calexico,7thGradeData,5094.0
Imperial,Calexico,KindergartenData,644.0
Imperial,Calipatria,7thGradeData,527.0
Imperial,Calipatria,KindergartenData,78.0
Imperial,El Centro,7thGradeData,5986.0
Imperial,El Centro,KindergartenData,842.0
Imperial,Heber,7thGradeData,255.0
Imperial,Herber,KindergartenData,106.0
Imperial,Holtville,7thGradeData,796.0
Imperial,Holtville,KindergartenData,104.0
Imperial,Imperial,7thGradeData,1688.0
Imperial,Imperial,KindergartenData,265.0
Imperial,Niland,KindergartenData,23.0
Imperial,Seeley,7thGradeData,85.0
Imperial,Seeley,KindergartenData,45.0
Imperial,Westmorland,7thGradeData,85.0
Imperial,Westmorland,KindergartenData,51.0
Imperial,Winterhaven,7thGradeData,282.0
Imperial,Winterhaven,KindergartenData,61.0
Inyo,Big Pine,7thGradeData,95.0
Inyo,Big Pine,KindergartenData,20.0
Inyo,Bishop,7thGradeData,982.0
Inyo,Bishop,KindergartenData,164.0
Inyo,Lone Pine,7thGradeData,221.0
Inyo,Lone Pine,KindergartenData,38.0
Inyo,Los Angeles,7thGradeData,401.0
Kern,Arvin,7thGradeData,3182.0
Kern,Arvin,KindergartenData,454.0
Kern,Bakersfield,7thGradeData,52798.0
Kern,Bakersfield,KindergartenData,9495.0
Kern,Boron,7thGradeData,255.0
Kern,Boron,KindergartenData,40.0
Kern,Buttonwillow,7thGradeData,66.0
Kern,Buttonwillow,KindergartenData,53.0
Kern,California City,7thGradeData,776.0
Kern,California City,KindergartenData,133.0
Kern,Delano,7thGradeData,6232.0
Kern,Delano,KindergartenData,777.0
Kern,Edwards AFB,7thGradeData,629.0
Kern,Edwards AFB,KindergartenData,128.0
Kern,Fellows,7thGradeData,11.0
Kern,Inyokern,KindergartenData,17.0
Kern,Kernville,KindergartenData,32.0
Kern,Lake Isabella,7thGradeData,685.0
Kern,Lake Isabella,KindergartenData,68.0
Kern,Lamont,7thGradeData,635.0
Kern,Lamont,KindergartenData,354.0
Kern,Lebec,7thGradeData,425.0
Kern,Lebec,KindergartenData,55.0
Kern,Lost Hills,7thGradeData,105.0
Kern,Lost Hills,KindergartenData,79.0
Kern,Maricopa,7thGradeData,116.0
Kern,Maricopa,KindergartenData,19.0
Kern,Mcfarland,7thGradeData,1287.0
Kern,Mcfarland,KindergartenData,287.0
Kern,Mckittrick,7thGradeData,9.0
Kern,Mojave,7thGradeData,338.0
Kern,Mojave,KindergartenData,64.0
Kern,Pine Mountain Club,KindergartenData,12.0
Kern,Ridgecrest,7thGradeData,2387.0
Kern,Ridgecrest,KindergartenData,354.0
Kern,Rosamond,7thGradeData,1338.0
Kern,Rosamond,KindergartenData,253.0
Kern,Shafter,7thGradeData,2278.0
Kern,Shafter,KindergartenData,442.0
Kern,Simi Valley,7thGradeData,197.0
Kern,Simi Valley,KindergartenData,17.0
Kern,Taft,7thGradeData,1500.0
Kern,Taft,KindergartenData,263.0
Kern,Tehachapi,7thGradeData,2005.0
Kern,Tehachapi,KindergartenData,321.0
Kern,Tupman,7thGradeData,23.0
Kern,Tupman,KindergartenData,23.0
Kern,Wasco,7thGradeData,2515.0
Kern,Wasco,KindergartenData,474.0
Kern,Weldon,7thGradeData,61.0
Kern,Weldon,KindergartenData,20.0
Kings,Armona,7thGradeData,245.0
Kings,Armona,KindergartenData,94.0
Kings,Avenal,7thGradeData,992.0
Kings,Avenal,KindergartenData,211.0
Kings,Corcoran,7thGradeData,1407.0
Kings,Corcoran,KindergartenData,263.0
Kings,El Segundo,7thGradeData,34.0
Kings,Hanford,7thGradeData,6019.0
Kings,Hanford,KindergartenData,1097.0
Kings,Kettleman City,7thGradeData,56.0
Kings,Kettleman City,KindergartenData,36.0
Kings,Lemoore,7thGradeData,3323.0
Kings,Lemoore,KindergartenData,487.0
Kings,Lemoore Station,7thGradeData,189.0
Kings,Lemoore Station,KindergartenData,84.0
Kings,Lemore Nas,KindergartenData,124.0
Kings,Simi Valley,7thGradeData,234.0
Kings,Simi Valley,KindergartenData,31.0
Kings,Stratford,7thGradeData,63.0
Kings,Stratford,KindergartenData,38.0
Kings,Vista,7thGradeData,48.0
Lake,Clear Lake,KindergartenData,94.0
Lake,Clearlake,7thGradeData,244.0
Lake,Clearlake,KindergartenData,64.0
Lake,Clearlake Oaks,7thGradeData,48.0
Lake,Clearlake Oaks,KindergartenData,31.0
Lake,Cobb,KindergartenData,17.0
Lake,Kelseyville,7thGradeData,782.0
Lake,Kelseyville,KindergartenData,113.0
Lake,Lakeport,7thGradeData,662.0
Lake,Lakeport,KindergartenData,121.0
Lake,Lower Lake,7thGradeData,964.0
Lake,Lower Lake,KindergartenData,67.0
Lake,Lucerne,7thGradeData,46.0
Lake,Lucerne,KindergartenData,19.0
Lake,Middletown,7thGradeData,717.0
Lake,Middletown,KindergartenData,67.0
Lake,Upper Lake,7thGradeData,421.0
Lake,Upper Lake,KindergartenData,45.0
Lassen,Alturas,7thGradeData,40.0
Lassen,Alturas,KindergartenData,8.0
Lassen,Bieber,7thGradeData,99.0
Lassen,Bieber,KindergartenData,13.0
Lassen,Doyle,7thGradeData,287.0
Lassen,Doyle,KindergartenData,34.0
Lassen,Herlong,7thGradeData,84.0
Lassen,Herlong,KindergartenData,12.0
Lassen,Janesville,7thGradeData,81.0
Lassen,Janesville,KindergartenData,25.0
Lassen,Litchfield,7thGradeData,48.0
Lassen,Litchfield,KindergartenData,22.0
Lassen,Susanville,7thGradeData,1309.0
Lassen,Susanville,KindergartenData,157.0
Lassen,Termo,7thGradeData,10.0
Lassen,Westwood,7thGradeData,255.0
Lassen,Westwood,KindergartenData,17.0
Los Angeles,Acton,7thGradeData,579.0
Los Angeles,Acton,KindergartenData,57.0
Los Angeles,Agoura Hills,7thGradeData,2764.0
Los Angeles,Agoura Hills,KindergartenData,251.0
Los Angeles,Agua Dulce,KindergartenData,32.0
Los Angeles,Alhambra,7thGradeData,7731.0
Los Angeles,Alhambra,KindergartenData,822.0
Los Angeles,Altadena,7thGradeData,649.0
Los Angeles,Altadena,KindergartenData,410.0
Los Angeles,Arcadia,7thGradeData,5983.0
Los Angeles,Arcadia,KindergartenData,674.0
Los Angeles,Artesia,7thGradeData,686.0
Los Angeles,Artesia,KindergartenData,389.0
Los Angeles,Avalon,7thGradeData,307.0
Los Angeles,"Avalon, Catalina Isl",KindergartenData,56.0
Los Angeles,Azusa,7thGradeData,2966.0
Los Angeles,Azusa,KindergartenData,779.0
Los Angeles,Baldwin Park,7thGradeData,7113.0
Los Angeles,Baldwin Park,KindergartenData,1255.0
Los Angeles,Bell,7thGradeData,4646.0
Los Angeles,Bell,KindergartenData,658.0
Los Angeles,Bell Gardens,7thGradeData,4553.0
Los Angeles,Bell Gardens,KindergartenData,722.0
Los Angeles,Bellflower,7thGradeData,4052.0
Los Angeles,Bellflower,KindergartenData,722.0
Los Angeles,Beverly Hills,7thGradeData,2705.0
Los Angeles,Beverly Hills,KindergartenData,219.0
Los Angeles,Burbank,7thGradeData,9928.0
Los Angeles,Burbank,KindergartenData,1085.0
Los Angeles,Calabasas,7thGradeData,3724.0
Los Angeles,Calabasas,KindergartenData,407.0
Los Angeles,Carson,7thGradeData,6962.0
Los Angeles,Carson,KindergartenData,866.0
Los Angeles,Castaic,KindergartenData,329.0
Los Angeles,Castic,7thGradeData,713.0
Los Angeles,Cerritos,7thGradeData,8279.0
Los Angeles,Cerritos,KindergartenData,683.0
Los Angeles,Claremont,7thGradeData,3753.0
Los Angeles,Claremont,KindergartenData,532.0
Los Angeles,Commerce,7thGradeData,451.0
Los Angeles,Commerce,KindergartenData,171.0
Los Angeles,Compton,7thGradeData,10185.0
Los Angeles,Compton,KindergartenData,2137.0
Los Angeles,Covina,7thGradeData,9448.0
Los Angeles,Covina,KindergartenData,1005.0
Los Angeles,Cudahy,7thGradeData,1512.0
Los Angeles,Cudahy,KindergartenData,341.0
Los Angeles,Culver City,7thGradeData,4426.0
Los Angeles,Culver City,KindergartenData,738.0
Los Angeles,Diamond Bar,7thGradeData,4758.0
Los Angeles,Diamond Bar,KindergartenData,546.0
Los Angeles,Downey,7thGradeData,12929.0
Los Angeles,Downey,KindergartenData,1491.0
Los Angeles,Duarte,7thGradeData,1847.0
Los Angeles,Duarte,KindergartenData,307.0
Los Angeles,El Monte,7thGradeData,9748.0
Los Angeles,El Monte,KindergartenData,1973.0
Los Angeles,El Segundo,7thGradeData,2035.0
Los Angeles,El Segundo,KindergartenData,258.0
Los Angeles,Gardena,7thGradeData,4051.0
Los Angeles,Gardena,KindergartenData,822.0
Los Angeles,Glendale,7thGradeData,8470.0
Los Angeles,Glendale,KindergartenData,1546.0
Los Angeles,Glendora,7thGradeData,4870.0
Los Angeles,Glendora,KindergartenData,746.0
Los Angeles,Gorman,7thGradeData,12.0
Los Angeles,Gorman,KindergartenData,51.0
Los Angeles,Hacienda Heights,7thGradeData,5447.0
Los Angeles,Hacienda Heights,KindergartenData,643.0
Los Angeles,Hawaiian Gardens,7thGradeData,446.0
Los Angeles,Hawaiian Gardens,KindergartenData,148.0
Los Angeles,Hawthorne,7thGradeData,6456.0
Los Angeles,Hawthorne,KindergartenData,1480.0
Los Angeles,Hermosa Beach,7thGradeData,290.0
Los Angeles,Hermosa Beach,KindergartenData,144.0
Los Angeles,Huntington Park,7thGradeData,8463.0
Los Angeles,Huntington Park,KindergartenData,1170.0
Los Angeles,Industry,7thGradeData,1722.0
Los Angeles,Inglewood,7thGradeData,7326.0
Los Angeles,Inglewood,KindergartenData,1161.0
Los Angeles,Irwindale,7thGradeData,3984.0
Los Angeles,La Canada Flintridge,7thGradeData,3850.0
Los Angeles,La Canada Flintridge,KindergartenData,352.0
Los Angeles,La Crescenta-Montrose,7thGradeData,5429.0
Los Angeles,La Crescenta-Montrose,KindergartenData,423.0
Los Angeles,La Habra,KindergartenData,217.0
Los Angeles,La Mirada,7thGradeData,3713.0
Los Angeles,La Mirada,KindergartenData,518.0
Los Angeles,La Puente,7thGradeData,7965.0
Los Angeles,La Puente,KindergartenData,1697.0
Los Angeles,La Verne,7thGradeData,4242.0
Los Angeles,La Verne,KindergartenData,365.0
Los Angeles,Lake Hughes,7thGradeData,210.0
Los Angeles,Lake Hughes,KindergartenData,23.0
Los Angeles,Lakewood,7thGradeData,10743.0
Los Angeles,Lakewood,KindergartenData,1238.0
Los Angeles,Lancaster,7thGradeData,13428.0
Los Angeles,Lancaster,KindergartenData,2538.0
Los Angeles,"Lancaster, Ca",7thGradeData,17.0
Los Angeles,Lawndale,7thGradeData,6291.0
Los Angeles,Lawndale,KindergartenData,522.0
Los Angeles,Lennox,7thGradeData,1705.0
Los Angeles,Lennox,KindergartenData,611.0
Los Angeles,Leona Valley,7thGradeData,26.0
Los Angeles,Leona Valley,KindergartenData,18.0
Los Angeles,Littlerock,7thGradeData,1952.0
Los Angeles,Littlerock,KindergartenData,82.0
Los Angeles,Lomita,7thGradeData,1277.0
Los Angeles,Lomita,KindergartenData,252.0
Los Angeles,Long  Beach,7thGradeData,943.0
Los Angeles,Long Beach,7thGradeData,32381.0
Los Angeles,Long Beach,KindergartenData,6077.0
Los Angeles,Los Angeles,7thGradeData,276525.0
Los Angeles,Los Angeles,KindergartenData,43508.0
Los Angeles,"Los Angeles, Ca",KindergartenData,41.0
Los Angeles,Lynwood,7thGradeData,6242.0
Los Angeles,Lynwood,KindergartenData,1233.0
Los Angeles,Malibu,7thGradeData,1168.0
Los Angeles,Malibu,KindergartenData,107.0
Los Angeles,Manhattan Beach,7thGradeData,3385.0
Los Angeles,Manhattan Beach,KindergartenData,674.0
Los Angeles,Marina Del Rey,7thGradeData,178.0
Los Angeles,Maywood,7thGradeData,1311.0
Los Angeles,Maywood,KindergartenData,434.0
Los Angeles,Mission Hills,7thGradeData,1632.0
Los Angeles,Mission Hills,KindergartenData,106.0
Los Angeles,Monrovia,7thGradeData,2744.0
Los Angeles,Monrovia,KindergartenData,440.0
Los Angeles,Montebello,7thGradeData,10349.0
Los Angeles,Montebello,KindergartenData,783.0
Los Angeles,Monterey Park,7thGradeData,2051.0
Los Angeles,Monterey Park,KindergartenData,626.0
Los Angeles,No. Hollywood,KindergartenData,1559.0
Los Angeles,Norwalk,7thGradeData,6275.0
Los Angeles,Norwalk,KindergartenData,1377.0
Los Angeles,Palmdale,7thGradeData,16868.0
Los Angeles,Palmdale,KindergartenData,2674.0
Los Angeles,"Palmdale,",7thGradeData,4.0
Los Angeles,Palos Verdes Estates,7thGradeData,2196.0
Los Angeles,Palos Verdes Estates,KindergartenData,164.0
Los Angeles,Palos Verdes Peninsu,7thGradeData,530.0
Los Angeles,Paramount,7thGradeData,7138.0
Los Angeles,Paramount,KindergartenData,970.0
Los Angeles,Pasadena,7thGradeData,11608.0
Los Angeles,Pasadena,KindergartenData,1691.0
Los Angeles,Pearblossom,7thGradeData,51.0
Los Angeles,Pearblossom,KindergartenData,30.0
Los Angeles,Pico Rivera,7thGradeData,4910.0
Los Angeles,Pico Rivera,KindergartenData,745.0
Los Angeles,Pomona,7thGradeData,12667.0
Los Angeles,Pomona,KindergartenData,2049.0
Los Angeles,Quartz Hill,7thGradeData,3906.0
Los Angeles,Quartz Hill,KindergartenData,141.0
Los Angeles,Rancho Palos Verdes,7thGradeData,2471.0
Los Angeles,Rancho Palos Verdes,KindergartenData,499.0
Los Angeles,Redlands,7thGradeData,601.0
Los Angeles,Redondo Beach,7thGradeData,4119.0
Los Angeles,Redondo Beach,KindergartenData,830.0
Los Angeles,Rolling Hills,7thGradeData,63.0
Los Angeles,Rolling Hills Est.,KindergartenData,91.0
Los Angeles,Rolling Hills Estates,7thGradeData,2485.0
Los Angeles,Rolling Hills Estates,KindergartenData,103.0
Los Angeles,Rosemead,7thGradeData,4189.0
Los Angeles,Rosemead,KindergartenData,596.0
Los Angeles,Rowland Heights,7thGradeData,3631.0
Los Angeles,Rowland Heights,KindergartenData,469.0
Los Angeles,San Dimas,7thGradeData,2241.0
Los Angeles,San Dimas,KindergartenData,352.0
Los Angeles,San Fernando,7thGradeData,5345.0
Los Angeles,San Fernando,KindergartenData,708.0
Los Angeles,San Gabriel,7thGradeData,7179.0
Los Angeles,San Gabriel,KindergartenData,618.0
Los Angeles,San Marino,7thGradeData,1788.0
Los Angeles,San Marino,KindergartenData,151.0
Los Angeles,Santa Clarita,7thGradeData,22909.0
Los Angeles,Santa Clarita,KindergartenData,2791.0
Los Angeles,Santa Fe Springs,7thGradeData,3759.0
Los Angeles,Santa Fe Springs,KindergartenData,278.0
Los Angeles,Santa Monica,7thGradeData,5509.0
Los Angeles,Santa Monica,KindergartenData,910.0
Los Angeles,Sierra Madre,7thGradeData,524.0
Los Angeles,Sierra Madre,KindergartenData,140.0
Los Angeles,Signal Hill,KindergartenData,61.0
Los Angeles,Simi Valley,7thGradeData,1533.0
Los Angeles,Simi Valley,KindergartenData,129.0
Los Angeles,South El Monte,7thGradeData,1831.0
Los Angeles,South El Monte,KindergartenData,158.0
Los Angeles,South Gate,7thGradeData,10035.0
Los Angeles,South Gate,KindergartenData,1259.0
