county,city,vac_info_type,n
Calaveras,San Andreas,7thGradeData,19.0
Calaveras,San Andreas,ChildCareData,49.0
Calaveras,San Andreas,KindergartenData,39.0
Calaveras,Valley Springs,7thGradeData,252.0
Calaveras,Valley Springs,ChildCareData,98.0
Calaveras,Valley Springs,KindergartenData,107.0
Calaveras,West Point,ChildCareData,13.0
Colusa,Arbuckle,7thGradeData,107.0
Colusa,Arbuckle,ChildCareData,63.0
Colusa,Arbuckle,KindergartenData,100.0
Colusa,Colusa,7thGradeData,106.0
Colusa,Colusa,ChildCareData,95.0
Colusa,Colusa,KindergartenData,132.0
Colusa,Grimes,KindergartenData,10.0
Colusa,Maxwell,7thGradeData,20.0
Colusa,Maxwell,ChildCareData,18.0
Colusa,Maxwell,KindergartenData,29.0
Colusa,Williams,7thGradeData,93.0
Colusa,Williams,ChildCareData,94.0
Colusa,Williams,KindergartenData,119.0
Contra Costa,Alamo,7thGradeData,218.0
Contra Costa,Alamo,ChildCareData,278.0
Contra Costa,Alamo,KindergartenData,114.0
Contra Costa,Antioch,7thGradeData,1362.0
Contra Costa,Antioch,ChildCareData,884.0
Contra Costa,Antioch,KindergartenData,1239.0
Contra Costa,Bay Point,7thGradeData,236.0
Contra Costa,Bay Point,ChildCareData,293.0
Contra Costa,Bay Point,KindergartenData,154.0
Contra Costa,Brentwood,7thGradeData,1020.0
Contra Costa,Brentwood,ChildCareData,783.0
Contra Costa,Brentwood,KindergartenData,867.0
Contra Costa,Byron,7thGradeData,194.0
Contra Costa,Byron,KindergartenData,183.0
Contra Costa,Clayton,7thGradeData,234.0
Contra Costa,Clayton,ChildCareData,94.0
Contra Costa,Clayton,KindergartenData,121.0
Contra Costa,Concord,7thGradeData,1025.0
Contra Costa,Concord,ChildCareData,1456.0
Contra Costa,Concord,KindergartenData,1394.0
Contra Costa,Crockett,7thGradeData,123.0
Contra Costa,Danville,7thGradeData,986.0
Contra Costa,Danville,ChildCareData,1429.0
Contra Costa,Danville,KindergartenData,856.0
Contra Costa,Discovery Bay,ChildCareData,97.0
Contra Costa,Discovery Bay,KindergartenData,21.0
Contra Costa,El Cerrito,7thGradeData,351.0
Contra Costa,El Cerrito,ChildCareData,262.0
Contra Costa,El Cerrito,KindergartenData,340.0
Contra Costa,El Sobrante (Contra Costa County),7thGradeData,309.0
Contra Costa,El Sobrante (Contra Costa County),ChildCareData,104.0
Contra Costa,El Sobrante (Contra Costa County),KindergartenData,203.0
Contra Costa,Hercules,7thGradeData,231.0
Contra Costa,Hercules,ChildCareData,155.0
Contra Costa,Hercules,KindergartenData,199.0
Contra Costa,Kensington,ChildCareData,181.0
Contra Costa,Kensington,KindergartenData,97.0
Contra Costa,Knightsen,7thGradeData,53.0
Contra Costa,Knightsen,KindergartenData,48.0
Contra Costa,Lafayette,7thGradeData,455.0
Contra Costa,Lafayette,ChildCareData,803.0
Contra Costa,Lafayette,KindergartenData,422.0
Contra Costa,Martinez,7thGradeData,281.0
Contra Costa,Martinez,ChildCareData,521.0
Contra Costa,Martinez,KindergartenData,455.0
Contra Costa,Moraga,7thGradeData,229.0
Contra Costa,Moraga,ChildCareData,499.0
Contra Costa,Moraga,KindergartenData,197.0
Contra Costa,Oakley,7thGradeData,603.0
Contra Costa,Oakley,ChildCareData,353.0
Contra Costa,Oakley,KindergartenData,561.0
Contra Costa,Orinda,7thGradeData,305.0
Contra Costa,Orinda,ChildCareData,330.0
Contra Costa,Orinda,KindergartenData,256.0
Contra Costa,Pinole,7thGradeData,446.0
Contra Costa,Pinole,ChildCareData,57.0
Contra Costa,Pinole,KindergartenData,217.0
Contra Costa,Pittsburg,7thGradeData,884.0
Contra Costa,Pittsburg,ChildCareData,828.0
Contra Costa,Pittsburg,KindergartenData,1056.0
Contra Costa,Pleasant Hill,7thGradeData,1485.0
Contra Costa,Pleasant Hill,ChildCareData,677.0
Contra Costa,Pleasant Hill,KindergartenData,605.0
Contra Costa,Richmond,7thGradeData,642.0
Contra Costa,Richmond,ChildCareData,1478.0
Contra Costa,Richmond,KindergartenData,1352.0
Contra Costa,Rodeo,7thGradeData,28.0
Contra Costa,Rodeo,ChildCareData,216.0
Contra Costa,Rodeo,KindergartenData,145.0
Contra Costa,Sacramento,7thGradeData,39.0
Contra Costa,San Pablo,7thGradeData,463.0
Contra Costa,San Pablo,ChildCareData,376.0
Contra Costa,San Pablo,KindergartenData,572.0
Contra Costa,San Ramon,7thGradeData,1359.0
Contra Costa,San Ramon,ChildCareData,810.0
Contra Costa,San Ramon,KindergartenData,1397.0
Contra Costa,Walnut Creek,7thGradeData,921.0
Contra Costa,Walnut Creek,ChildCareData,1357.0
Contra Costa,Walnut Creek,KindergartenData,781.0
Del Norte,Crescent City,7thGradeData,253.0
Del Norte,Crescent City,ChildCareData,139.0
Del Norte,Crescent City,KindergartenData,199.0
Del Norte,Fort Dick,KindergartenData,17.0
Del Norte,Klamath,7thGradeData,4.0
Del Norte,Klamath,KindergartenData,10.0
Del Norte,Smith River,7thGradeData,26.0
Del Norte,Smith River,ChildCareData,18.0
Del Norte,Smith River,KindergartenData,26.0
El Dorado,Cameron Park,7thGradeData,189.0
El Dorado,Cameron Park,ChildCareData,190.0
El Dorado,Cameron Park,KindergartenData,116.0
El Dorado,Camino,7thGradeData,49.0
El Dorado,Camino,ChildCareData,24.0
El Dorado,Camino,KindergartenData,51.0
El Dorado,Cool,ChildCareData,27.0
El Dorado,Cool,KindergartenData,56.0
El Dorado,Costa Mesa,7thGradeData,27.0
El Dorado,Diamond Springs,ChildCareData,89.0
El Dorado,El Dorado,7thGradeData,13.0
El Dorado,El Dorado,KindergartenData,4.0
El Dorado,El Dorado Hills,7thGradeData,651.0
El Dorado,El Dorado Hills,ChildCareData,373.0
El Dorado,El Dorado Hills,KindergartenData,510.0
El Dorado,Garden Valley,ChildCareData,4.0
El Dorado,Georgetown,ChildCareData,22.0
El Dorado,Georgetown,KindergartenData,42.0
El Dorado,Huntington Park,KindergartenData,88.0
El Dorado,Orangevale,7thGradeData,30.0
El Dorado,Placerville,7thGradeData,380.0
El Dorado,Placerville,ChildCareData,323.0
El Dorado,Placerville,KindergartenData,430.0
El Dorado,Pollock Pines,7thGradeData,71.0
El Dorado,Pollock Pines,ChildCareData,37.0
El Dorado,Pollock Pines,KindergartenData,63.0
El Dorado,Rescue,7thGradeData,198.0
El Dorado,Rescue,ChildCareData,53.0
El Dorado,Rescue,KindergartenData,124.0
El Dorado,Sacramento,7thGradeData,63.0
El Dorado,Sacramento,KindergartenData,66.0
El Dorado,Shingle Springs,7thGradeData,51.0
El Dorado,Shingle Springs,ChildCareData,127.0
El Dorado,Shingle Springs,KindergartenData,108.0
El Dorado,Somerset,7thGradeData,43.0
El Dorado,Somerset,ChildCareData,10.0
El Dorado,Somerset,KindergartenData,20.0
El Dorado,South Lake Tahoe,7thGradeData,222.0
El Dorado,South Lake Tahoe,ChildCareData,337.0
El Dorado,South Lake Tahoe,KindergartenData,371.0
El Dorado,Stockton,KindergartenData,96.0
Fresno,Auberry,KindergartenData,11.0
Fresno,Burrel,KindergartenData,18.0
Fresno,Cantua Creek,7thGradeData,18.0
Fresno,Cantua Creek,ChildCareData,32.0
Fresno,Cantua Creek,KindergartenData,23.0
Fresno,Caruthers,7thGradeData,103.0
Fresno,Caruthers,ChildCareData,98.0
Fresno,Caruthers,KindergartenData,105.0
Fresno,Clovis,7thGradeData,2115.0
Fresno,Clovis,ChildCareData,1690.0
Fresno,Clovis,KindergartenData,1880.0
Fresno,Coalinga,7thGradeData,197.0
Fresno,Coalinga,ChildCareData,255.0
Fresno,Coalinga,KindergartenData,244.0
Fresno,Del Rey,ChildCareData,33.0
Fresno,Del Rey,KindergartenData,48.0
Fresno,Dunlap,7thGradeData,33.0
Fresno,Dunlap,KindergartenData,29.0
Fresno,Firebaugh,7thGradeData,170.0
Fresno,Firebaugh,ChildCareData,221.0
Fresno,Firebaugh,KindergartenData,195.0
Fresno,Five Points,7thGradeData,27.0
Fresno,Five Points,ChildCareData,49.0
Fresno,Five Points,KindergartenData,30.0
Fresno,Fowler,7thGradeData,181.0
Fresno,Fowler,ChildCareData,108.0
Fresno,Fowler,KindergartenData,178.0
Fresno,Fresno,7thGradeData,7934.0
Fresno,Fresno,ChildCareData,6741.0
Fresno,Fresno,KindergartenData,9564.0
Fresno,Helm,7thGradeData,18.0
Fresno,Huron,7thGradeData,127.0
Fresno,Huron,ChildCareData,173.0
Fresno,Huron,KindergartenData,161.0
Fresno,Kerman,7thGradeData,368.0
Fresno,Kerman,ChildCareData,266.0
Fresno,Kerman,KindergartenData,446.0
Fresno,Kingsburg,7thGradeData,301.0
Fresno,Kingsburg,ChildCareData,225.0
Fresno,Kingsburg,KindergartenData,319.0
Fresno,Laton,7thGradeData,50.0
Fresno,Laton,ChildCareData,63.0
Fresno,Laton,KindergartenData,73.0
Fresno,Mendota,7thGradeData,206.0
Fresno,Mendota,ChildCareData,198.0
Fresno,Mendota,KindergartenData,311.0
Fresno,Orange Cove,7thGradeData,218.0
Fresno,Orange Cove,ChildCareData,223.0
Fresno,Orange Cove,KindergartenData,287.0
Fresno,Parlier,7thGradeData,254.0
Fresno,Parlier,ChildCareData,246.0
Fresno,Parlier,KindergartenData,331.0
Fresno,Pinedale,ChildCareData,114.0
Fresno,Pinedale,KindergartenData,145.0
Fresno,Prather,KindergartenData,98.0
Fresno,Raisin City,7thGradeData,27.0
Fresno,Raisin City,ChildCareData,42.0
Fresno,Raisin City,KindergartenData,50.0
Fresno,Reedley,7thGradeData,445.0
Fresno,Reedley,ChildCareData,429.0
Fresno,Reedley,KindergartenData,575.0
Fresno,Riverdale,7thGradeData,128.0
Fresno,Riverdale,ChildCareData,104.0
Fresno,Riverdale,KindergartenData,129.0
Fresno,San Joaquin,7thGradeData,77.0
Fresno,San Joaquin,ChildCareData,123.0
Fresno,San Joaquin,KindergartenData,101.0
Fresno,Sanger,7thGradeData,750.0
Fresno,Sanger,ChildCareData,560.0
Fresno,Sanger,KindergartenData,565.0
Fresno,Selma,7thGradeData,980.0
Fresno,Selma,ChildCareData,563.0
Fresno,Selma,KindergartenData,527.0
Fresno,Tollhouse,7thGradeData,89.0
Fresno,Tranquillity,7thGradeData,20.0
Fresno,Tranquillity,KindergartenData,22.0
Glenn,Glenn,7thGradeData,12.0
Glenn,Hamilton City,7thGradeData,57.0
Glenn,Hamilton City,ChildCareData,63.0
Glenn,Hamilton City,KindergartenData,35.0
Glenn,Orland,7thGradeData,189.0
Glenn,Orland,ChildCareData,133.0
Glenn,Orland,KindergartenData,205.0
Glenn,Princeton,7thGradeData,21.0
Glenn,Willows,7thGradeData,118.0
Glenn,Willows,ChildCareData,117.0
Glenn,Willows,KindergartenData,130.0
Humboldt,Arcata,7thGradeData,129.0
Humboldt,Arcata,ChildCareData,288.0
Humboldt,Arcata,KindergartenData,140.0
Humboldt,Bayside,7thGradeData,44.0
Humboldt,Bayside,KindergartenData,38.0
Humboldt,Blue Lake,7thGradeData,12.0
Humboldt,Blue Lake,ChildCareData,11.0
Humboldt,Blue Lake,KindergartenData,17.0
Humboldt,Briceland,ChildCareData,8.0
Humboldt,Carlotta,7thGradeData,19.0
Humboldt,Carlotta,ChildCareData,21.0
Humboldt,Carlotta,KindergartenData,12.0
Humboldt,Eureka,7thGradeData,378.0
Humboldt,Eureka,ChildCareData,532.0
Humboldt,Eureka,KindergartenData,448.0
Humboldt,Ferndale,7thGradeData,35.0
Humboldt,Ferndale,ChildCareData,22.0
Humboldt,Ferndale,KindergartenData,38.0
Humboldt,Fieldbrook,KindergartenData,12.0
Humboldt,Fortuna,7thGradeData,155.0
Humboldt,Fortuna,ChildCareData,133.0
Humboldt,Fortuna,KindergartenData,124.0
Humboldt,Garberville,ChildCareData,13.0
Humboldt,Hoopa,7thGradeData,51.0
Humboldt,Hoopa,KindergartenData,50.0
Humboldt,Hydesville,7thGradeData,15.0
Humboldt,Hydesville,KindergartenData,17.0
Humboldt,Loleta,ChildCareData,8.0
Humboldt,Loleta,KindergartenData,11.0
Humboldt,McKinleyville,7thGradeData,131.0
Humboldt,McKinleyville,ChildCareData,110.0
Humboldt,McKinleyville,KindergartenData,150.0
Humboldt,Miranda,ChildCareData,7.0
Humboldt,Orleans,ChildCareData,10.0
Humboldt,Petrolia,7thGradeData,5.0
Humboldt,Petrolia,KindergartenData,24.0
Humboldt,Redway,7thGradeData,34.0
Humboldt,Redway,ChildCareData,36.0
Humboldt,Redway,KindergartenData,28.0
Humboldt,Rio Dell,7thGradeData,27.0
Humboldt,Rio Dell,ChildCareData,14.0
Humboldt,Rio Dell,KindergartenData,32.0
Humboldt,Scotia,7thGradeData,20.0
Humboldt,Scotia,ChildCareData,14.0
Humboldt,Scotia,KindergartenData,16.0
Humboldt,Trinidad,7thGradeData,17.0
Humboldt,Trinidad,ChildCareData,34.0
Humboldt,Trinidad,KindergartenData,19.0
Humboldt,Weott,KindergartenData,15.0
Humboldt,Whitethorn,KindergartenData,7.0
Humboldt,Willow Creek,7thGradeData,8.0
Humboldt,Willow Creek,ChildCareData,11.0
Humboldt,Willow Creek,KindergartenData,17.0
Imperial,Brawley,7thGradeData,423.0
Imperial,Brawley,ChildCareData,458.0
Imperial,Brawley,KindergartenData,470.0
Imperial,Calexico,7thGradeData,800.0
Imperial,Calexico,ChildCareData,600.0
Imperial,Calexico,KindergartenData,519.0
Imperial,Calipatria,7thGradeData,107.0
Imperial,Calipatria,ChildCareData,76.0
Imperial,Calipatria,KindergartenData,49.0
Imperial,El Centro,7thGradeData,876.0
Imperial,El Centro,ChildCareData,1033.0
Imperial,El Centro,KindergartenData,905.0
Imperial,Heber,7thGradeData,130.0
Imperial,Heber,ChildCareData,81.0
Imperial,Herber,KindergartenData,123.0
Imperial,Holtville,7thGradeData,124.0
Imperial,Holtville,ChildCareData,90.0
Imperial,Holtville,KindergartenData,107.0
Imperial,Imperial,7thGradeData,296.0
Imperial,Imperial,ChildCareData,174.0
Imperial,Imperial,KindergartenData,297.0
Imperial,Niland,ChildCareData,20.0
Imperial,Niland,KindergartenData,19.0
Imperial,Salton City,ChildCareData,22.0
Imperial,Seeley,7thGradeData,38.0
Imperial,Seeley,ChildCareData,27.0
Imperial,Seeley,KindergartenData,38.0
Imperial,Westmorland,7thGradeData,44.0
Imperial,Westmorland,ChildCareData,54.0
Imperial,Westmorland,KindergartenData,27.0
Imperial,Winterhaven,7thGradeData,63.0
Imperial,Winterhaven,ChildCareData,22.0
Imperial,Winterhaven,KindergartenData,64.0
Inyo,Big Pine,7thGradeData,10.0
Inyo,Big Pine,ChildCareData,19.0
Inyo,Big Pine,KindergartenData,16.0
Inyo,Bishop,7thGradeData,163.0
Inyo,Bishop,ChildCareData,174.0
Inyo,Bishop,KindergartenData,146.0
Inyo,Lone Pine,7thGradeData,31.0
Inyo,Lone Pine,ChildCareData,32.0
Inyo,Lone Pine,KindergartenData,39.0
Kern,Arvin,7thGradeData,496.0
Kern,Arvin,ChildCareData,223.0
Kern,Arvin,KindergartenData,491.0
Kern,Bakersfield,7thGradeData,9441.0
Kern,Bakersfield,ChildCareData,6030.0
Kern,Bakersfield,KindergartenData,10058.0
Kern,Boron,7thGradeData,46.0
Kern,Boron,ChildCareData,30.0
Kern,Boron,KindergartenData,37.0
Kern,Buttonwillow,7thGradeData,37.0
Kern,Buttonwillow,ChildCareData,40.0
Kern,Buttonwillow,KindergartenData,46.0
Kern,California City,7thGradeData,146.0
Kern,California City,ChildCareData,102.0
Kern,California City,KindergartenData,132.0
Kern,Delano,7thGradeData,922.0
Kern,Delano,ChildCareData,867.0
Kern,Delano,KindergartenData,826.0
Kern,Edwards AFB,7thGradeData,111.0
Kern,Edwards AFB,KindergartenData,139.0
Kern,Fellows,7thGradeData,10.0
Kern,Fellows,KindergartenData,13.0
Kern,Frazier Park,ChildCareData,30.0
Kern,Inyokern,ChildCareData,18.0
Kern,Inyokern,KindergartenData,27.0
Kern,Kernville,KindergartenData,25.0
Kern,Lake Isabella,7thGradeData,91.0
Kern,Lake Isabella,ChildCareData,82.0
Kern,Lake Isabella,KindergartenData,76.0
Kern,Lamont,7thGradeData,274.0
Kern,Lamont,ChildCareData,283.0
Kern,Lamont,KindergartenData,362.0
Kern,Lebec,7thGradeData,58.0
Kern,Lebec,KindergartenData,43.0
Kern,Lost Hills,7thGradeData,47.0
Kern,Lost Hills,ChildCareData,37.0
Kern,Lost Hills,KindergartenData,76.0
Kern,Maricopa,7thGradeData,40.0
Kern,Maricopa,ChildCareData,19.0
Kern,Maricopa,KindergartenData,35.0
Kern,McFarland,7thGradeData,240.0
Kern,McFarland,ChildCareData,152.0
Kern,McFarland,KindergartenData,271.0
Kern,Mojave,7thGradeData,57.0
Kern,Mojave,ChildCareData,28.0
Kern,Mojave,KindergartenData,148.0
Kern,Newport Beach,7thGradeData,15.0
Kern,Pine Mountain Club,KindergartenData,9.0
Kern,Ridgecrest,7thGradeData,406.0
Kern,Ridgecrest,ChildCareData,415.0
Kern,Ridgecrest,KindergartenData,388.0
Kern,Rosamond,7thGradeData,212.0
Kern,Rosamond,ChildCareData,85.0
Kern,Rosamond,KindergartenData,255.0
Kern,Shafter,7thGradeData,380.0
Kern,Shafter,ChildCareData,272.0
Kern,Shafter,KindergartenData,417.0
Kern,Taft,7thGradeData,210.0
Kern,Taft,ChildCareData,205.0
Kern,Taft,KindergartenData,318.0
Kern,Tehachapi,7thGradeData,284.0
Kern,Tehachapi,ChildCareData,226.0
Kern,Tehachapi,KindergartenData,288.0
Kern,Tupman,7thGradeData,15.0
Kern,Tupman,KindergartenData,17.0
Kern,Wasco,7thGradeData,416.0
Kern,Wasco,ChildCareData,242.0
Kern,Wasco,KindergartenData,461.0
Kern,Weldon,7thGradeData,33.0
Kern,Weldon,KindergartenData,35.0
Kings,Armona,7thGradeData,100.0
Kings,Armona,ChildCareData,89.0
Kings,Armona,KindergartenData,109.0
Kings,Avenal,7thGradeData,210.0
Kings,Avenal,ChildCareData,259.0
Kings,Avenal,KindergartenData,204.0
Kings,Corcoran,7thGradeData,226.0
Kings,Corcoran,ChildCareData,161.0
Kings,Corcoran,KindergartenData,271.0
Kings,Hanford,7thGradeData,977.0
Kings,Hanford,ChildCareData,814.0
Kings,Hanford,KindergartenData,1137.0
Kings,Kettleman City,7thGradeData,36.0
Kings,Kettleman City,ChildCareData,20.0
Kings,Kettleman City,KindergartenData,32.0
Kings,Lemoore,7thGradeData,437.0
Kings,Lemoore,ChildCareData,324.0
Kings,Lemoore,KindergartenData,580.0
Kings,Lemoore Station,7thGradeData,96.0
Kings,Lemoore Station,ChildCareData,46.0
Kings,Lemoore Station,KindergartenData,69.0
Kings,Simi Valley,7thGradeData,30.0
Kings,Simi Valley,KindergartenData,13.0
Kings,Stratford,7thGradeData,28.0
Kings,Stratford,ChildCareData,33.0
Kings,Stratford,KindergartenData,28.0
Lake,Clearlake,7thGradeData,97.0
Lake,Clearlake,ChildCareData,188.0
Lake,Clearlake,KindergartenData,166.0
Lake,Clearlake Oaks,7thGradeData,15.0
Lake,Clearlake Oaks,KindergartenData,23.0
Lake,Cobb,ChildCareData,10.0
Lake,Cobb,KindergartenData,12.0
Lake,Kelseyville,7thGradeData,126.0
Lake,Kelseyville,ChildCareData,75.0
Lake,Kelseyville,KindergartenData,117.0
Lake,Lakeport,7thGradeData,110.0
Lake,Lakeport,ChildCareData,80.0
Lake,Lakeport,KindergartenData,93.0
Lake,Lower Lake,7thGradeData,86.0
Lake,Lower Lake,ChildCareData,37.0
Lake,Lower Lake,KindergartenData,77.0
Lake,Lucerne,7thGradeData,24.0
Lake,Lucerne,ChildCareData,15.0
Lake,Lucerne,KindergartenData,26.0
Lake,Middletown,7thGradeData,112.0
Lake,Middletown,ChildCareData,69.0
Lake,Middletown,KindergartenData,66.0
Lake,Upper Lake,7thGradeData,58.0
Lake,Upper Lake,ChildCareData,36.0
Lake,Upper Lake,KindergartenData,61.0
Lassen,Alturas,7thGradeData,8.0
Lassen,Alturas,KindergartenData,10.0
Lassen,Bieber,7thGradeData,16.0
Lassen,Bieber,KindergartenData,17.0
Lassen,Doyle,7thGradeData,19.0
Lassen,Doyle,KindergartenData,22.0
Lassen,Herlong,7thGradeData,11.0
Lassen,Herlong,ChildCareData,20.0
Lassen,Herlong,KindergartenData,13.0
Lassen,Janesville,7thGradeData,42.0
Lassen,Janesville,ChildCareData,8.0
Lassen,Janesville,KindergartenData,36.0
Lassen,Litchfield,7thGradeData,15.0
Lassen,Litchfield,KindergartenData,15.0
Lassen,Susanville,7thGradeData,127.0
Lassen,Susanville,ChildCareData,230.0
Lassen,Susanville,KindergartenData,171.0
Lassen,Westwood,7thGradeData,17.0
Lassen,Westwood,ChildCareData,18.0
Lassen,Westwood,KindergartenData,11.0
Long Beach,Signal Hill,7thGradeData,209.0
Los Angeles,Acton,7thGradeData,73.0
Los Angeles,Acton,KindergartenData,58.0
Los Angeles,Agoura Hills,7thGradeData,335.0
Los Angeles,Agoura Hills,ChildCareData,430.0
Los Angeles,Agoura Hills,KindergartenData,296.0
Los Angeles,Agua Dulce,KindergartenData,21.0
Los Angeles,Alhambra,7thGradeData,846.0
Los Angeles,Alhambra,ChildCareData,1023.0
Los Angeles,Alhambra,KindergartenData,710.0
Los Angeles,Altadena,7thGradeData,323.0
Los Angeles,Altadena,ChildCareData,305.0
Los Angeles,Altadena,KindergartenData,330.0
Los Angeles,Arcadia,7thGradeData,1074.0
Los Angeles,Arcadia,ChildCareData,740.0
Los Angeles,Arcadia,KindergartenData,708.0
Los Angeles,Artesia,7thGradeData,353.0
Los Angeles,Artesia,ChildCareData,493.0
Los Angeles,Artesia,KindergartenData,427.0
Los Angeles,Avalon,7thGradeData,44.0
Los Angeles,Avalon,ChildCareData,28.0
Los Angeles,Avalon,KindergartenData,43.0
Los Angeles,Avocado Heights,ChildCareData,40.0
Los Angeles,Avocado Heights,KindergartenData,14.0
Los Angeles,Azusa,7thGradeData,724.0
Los Angeles,Azusa,ChildCareData,414.0
Los Angeles,Azusa,KindergartenData,677.0
Los Angeles,Baldwin Park,7thGradeData,1181.0
Los Angeles,Baldwin Park,ChildCareData,695.0
Los Angeles,Baldwin Park,KindergartenData,1161.0
Los Angeles,Bell,7thGradeData,566.0
Los Angeles,Bell,ChildCareData,76.0
Los Angeles,Bell,KindergartenData,685.0
Los Angeles,Bell Gardens,7thGradeData,777.0
Los Angeles,Bell Gardens,ChildCareData,676.0
Los Angeles,Bell Gardens,KindergartenData,668.0
Los Angeles,Bellflower,7thGradeData,538.0
Los Angeles,Bellflower,ChildCareData,853.0
Los Angeles,Bellflower,KindergartenData,699.0
Los Angeles,Beverly Hills,7thGradeData,399.0
Los Angeles,Beverly Hills,ChildCareData,378.0
Los Angeles,Beverly Hills,KindergartenData,264.0
Los Angeles,Burbank,7thGradeData,1297.0
Los Angeles,Burbank,ChildCareData,1156.0
Los Angeles,Burbank,KindergartenData,1009.0
Los Angeles,Calabasas,7thGradeData,643.0
Los Angeles,Calabasas,ChildCareData,118.0
Los Angeles,Calabasas,KindergartenData,404.0
Los Angeles,Carson,7thGradeData,1348.0
Los Angeles,Carson,ChildCareData,475.0
Los Angeles,Carson,KindergartenData,911.0
Los Angeles,Castaic,7thGradeData,324.0
Los Angeles,Castaic,ChildCareData,121.0
Los Angeles,Castaic,KindergartenData,298.0
Los Angeles,Cerritos,7thGradeData,1152.0
