county,city,vac_info_type,pct
Alameda,Sunol,ChildCareData,95.24
Alameda,Sunol,KindergartenData,91.18
Alameda,Union City,7thGradeData,93.29799999999999
Alameda,Union City,ChildCareData,98.87666666666668
Alameda,Union City,KindergartenData,98.72111111111111
Amador,Ione,ChildCareData,93.75
Amador,Ione,KindergartenData,96.67
Amador,Jackson,7thGradeData,95.62
Amador,Jackson,ChildCareData,98.81
Amador,Jackson,KindergartenData,91.38999999999999
Amador,Pine Grove,ChildCareData,88.33333333333333
Amador,Pioneer,ChildCareData,93.315
Amador,Pioneer,KindergartenData,96.43
Amador,Plymouth,7thGradeData,96.67
Amador,Plymouth,ChildCareData,94.47
Amador,Plymouth,KindergartenData,100.0
Amador,Sutter Creek,KindergartenData,91.89
Butte,Bangor,7thGradeData,91.67
Butte,Bangor,ChildCareData,90.91
Butte,Bangor,KindergartenData,100.0
Butte,Biggs,7thGradeData,96.3
Butte,Biggs,ChildCareData,95.24
Butte,Biggs,KindergartenData,83.33
Butte,Chico,7thGradeData,93.71909090909092
Butte,Chico,ChildCareData,86.97083333333332
Butte,Chico,KindergartenData,82.78772727272725
Butte,Durham,7thGradeData,97.78
Butte,Durham,ChildCareData,100.0
Butte,Durham,KindergartenData,92.31
Butte,Forest Ranch,KindergartenData,64.29
Butte,Gridley,7thGradeData,98.59
Butte,Gridley,ChildCareData,95.4325
Butte,Gridley,KindergartenData,94.77
Butte,Magalia,7thGradeData,94.29
Butte,Magalia,ChildCareData,84.38
Butte,Magalia,KindergartenData,84.845
Butte,Oroville,7thGradeData,97.77999999999999
Butte,Oroville,ChildCareData,92.3388888888889
Butte,Oroville,KindergartenData,94.21615384615383
Butte,Palermo,7thGradeData,96.67
Butte,Palermo,ChildCareData,95.52
Butte,Paradise,7thGradeData,90.694
Butte,Paradise,ChildCareData,92.91333333333334
Butte,Paradise,KindergartenData,80.162
Calaveras,Angels,7thGradeData,93.1
Calaveras,Angels,ChildCareData,97.37
Calaveras,Angels,KindergartenData,82.22
Calaveras,Avery,7thGradeData,95.52
Calaveras,Copperopolis,ChildCareData,95.83500000000001
Calaveras,Copperopolis,KindergartenData,90.48
Calaveras,Mokelumne Hill,KindergartenData,91.67
Calaveras,Murphys,ChildCareData,100.0
Calaveras,Murphys,KindergartenData,86.79
Calaveras,San Andreas,7thGradeData,83.33
Calaveras,San Andreas,ChildCareData,90.30333333333333
Calaveras,San Andreas,KindergartenData,62.125
Calaveras,Valley Springs,7thGradeData,95.32
Calaveras,Valley Springs,ChildCareData,98.572
Calaveras,Valley Springs,KindergartenData,90.345
Calaveras,West Point,ChildCareData,91.67
Calaveras,West Point,KindergartenData,83.33
Colusa,Arbuckle,7thGradeData,100.0
Colusa,Arbuckle,ChildCareData,98.33333333333333
Colusa,Arbuckle,KindergartenData,100.0
Colusa,Colusa,7thGradeData,99.14
Colusa,Colusa,ChildCareData,100.0
Colusa,Colusa,KindergartenData,98.39
Colusa,Maxwell,7thGradeData,100.0
Colusa,Maxwell,ChildCareData,94.44
Colusa,Maxwell,KindergartenData,100.0
Colusa,Williams,7thGradeData,97.8
Colusa,Williams,ChildCareData,98.52
Colusa,Williams,KindergartenData,99.3
Contra Costa,Alamo,7thGradeData,100.0
Contra Costa,Alamo,ChildCareData,95.11
Contra Costa,Alamo,KindergartenData,96.0
Contra Costa,Antioch,7thGradeData,93.939
Contra Costa,Antioch,ChildCareData,94.1264705882353
Contra Costa,Antioch,KindergartenData,94.42294117647059
Contra Costa,Bay Point,7thGradeData,99.6
Contra Costa,Bay Point,ChildCareData,98.76666666666667
Contra Costa,Bay Point,KindergartenData,99.29
Contra Costa,Brentwood,7thGradeData,97.9025
Contra Costa,Brentwood,ChildCareData,88.938
Contra Costa,Brentwood,KindergartenData,92.97333333333333
Contra Costa,Byron,7thGradeData,79.73
Contra Costa,Byron,KindergartenData,44.44
Contra Costa,Clayton,7thGradeData,99.52
Contra Costa,Clayton,ChildCareData,100.0
Contra Costa,Clayton,KindergartenData,98.21
Contra Costa,Concord,7thGradeData,98.70333333333333
Contra Costa,Concord,ChildCareData,96.57410256410255
Contra Costa,Concord,KindergartenData,95.22347826086956
Contra Costa,Danville,7thGradeData,98.91000000000001
Contra Costa,Danville,ChildCareData,95.2642105263158
Contra Costa,Danville,KindergartenData,93.029
Contra Costa,Discovery Bay,ChildCareData,94.98
Contra Costa,Discovery Bay,KindergartenData,99.16499999999999
Contra Costa,El Cerrito,7thGradeData,98.65666666666668
Contra Costa,El Cerrito,ChildCareData,91.77714285714286
Contra Costa,El Cerrito,KindergartenData,93.51125
Contra Costa,El Sobrante (Contra Costa County),7thGradeData,88.21
Contra Costa,El Sobrante (Contra Costa County),ChildCareData,83.33333333333333
Contra Costa,El Sobrante (Contra Costa County),KindergartenData,94.7625
Contra Costa,Hercules,7thGradeData,99.16
Contra Costa,Hercules,ChildCareData,99.32
Contra Costa,Hercules,KindergartenData,98.98333333333333
Contra Costa,Kensington,ChildCareData,94.732
Contra Costa,Kensington,KindergartenData,65.69
Contra Costa,Knightsen,7thGradeData,100.0
Contra Costa,Knightsen,KindergartenData,96.3
Contra Costa,Lafayette,7thGradeData,99.64
Contra Costa,Lafayette,ChildCareData,95.0035714285714
Contra Costa,Lafayette,KindergartenData,87.9642857142857
Contra Costa,Martinez,7thGradeData,99.38499999999999
Contra Costa,Martinez,ChildCareData,97.84363636363636
Contra Costa,Martinez,KindergartenData,96.464
Contra Costa,Moraga,7thGradeData,99.75999999999999
Contra Costa,Moraga,ChildCareData,96.41000000000001
Contra Costa,Moraga,KindergartenData,96.32
Contra Costa,Oakley,7thGradeData,98.87
Contra Costa,Oakley,ChildCareData,97.5142857142857
Contra Costa,Oakley,KindergartenData,92.90285714285713
Contra Costa,Orinda,7thGradeData,99.34
Contra Costa,Orinda,ChildCareData,96.63833333333334
Contra Costa,Orinda,KindergartenData,88.11999999999999
Contra Costa,Pinole,7thGradeData,99.15333333333335
Contra Costa,Pinole,ChildCareData,96.875
Contra Costa,Pinole,KindergartenData,98.846
Contra Costa,Pittsburg,7thGradeData,99.41
Contra Costa,Pittsburg,ChildCareData,98.047
Contra Costa,Pittsburg,KindergartenData,93.9090909090909
Contra Costa,Pleasant Hill,7thGradeData,99.2575
Contra Costa,Pleasant Hill,ChildCareData,96.51714285714286
Contra Costa,Pleasant Hill,KindergartenData,95.91
Contra Costa,Richmond,7thGradeData,98.96571428571428
Contra Costa,Richmond,ChildCareData,96.24805555555554
Contra Costa,Richmond,KindergartenData,98.39391304347826
Contra Costa,Rodeo,7thGradeData,97.06
Contra Costa,Rodeo,ChildCareData,97.91
Contra Costa,Rodeo,KindergartenData,99.69
Contra Costa,San Pablo,7thGradeData,99.9
Contra Costa,San Pablo,ChildCareData,97.23333333333333
Contra Costa,San Pablo,KindergartenData,99.54142857142857
Contra Costa,San Ramon,7thGradeData,98.32
Contra Costa,San Ramon,ChildCareData,98.39727272727272
Contra Costa,San Ramon,KindergartenData,96.13636363636364
Contra Costa,Walnut Creek,7thGradeData,98.89777777777778
Contra Costa,Walnut Creek,ChildCareData,94.56620689655175
Contra Costa,Walnut Creek,KindergartenData,91.22500000000001
Del Norte,Crescent City,7thGradeData,90.62750000000001
Del Norte,Crescent City,ChildCareData,95.53333333333335
Del Norte,Crescent City,KindergartenData,82.09666666666666
Del Norte,Klamath,KindergartenData,77.78
Del Norte,Smith River,7thGradeData,86.67
Del Norte,Smith River,ChildCareData,93.75
Del Norte,Smith River,KindergartenData,100.0
El Dorado,Cameron Park,7thGradeData,96.12
El Dorado,Cameron Park,ChildCareData,94.63666666666666
El Dorado,Cameron Park,KindergartenData,87.375
El Dorado,Camino,7thGradeData,100.0
El Dorado,Camino,ChildCareData,96.15
El Dorado,Camino,KindergartenData,89.71
El Dorado,Cool,ChildCareData,96.43
El Dorado,Cool,KindergartenData,77.08
El Dorado,Diamond Springs,ChildCareData,94.10666666666667
El Dorado,El Dorado,7thGradeData,86.21
El Dorado,El Dorado,KindergartenData,63.64
El Dorado,El Dorado Hills,7thGradeData,98.35
El Dorado,El Dorado Hills,ChildCareData,95.78533333333334
El Dorado,El Dorado Hills,KindergartenData,96.00714285714285
El Dorado,Garden Valley,7thGradeData,88.0
El Dorado,Georgetown,ChildCareData,95.45
El Dorado,Georgetown,KindergartenData,87.955
El Dorado,Placerville,7thGradeData,92.29625000000001
El Dorado,Placerville,ChildCareData,94.00999999999999
El Dorado,Placerville,KindergartenData,79.20500000000001
El Dorado,Pollock Pines,7thGradeData,92.96
El Dorado,Pollock Pines,ChildCareData,100.0
El Dorado,Pollock Pines,KindergartenData,93.51
El Dorado,Rescue,7thGradeData,94.17
El Dorado,Rescue,ChildCareData,97.56
El Dorado,Rescue,KindergartenData,92.87
El Dorado,Shingle Springs,7thGradeData,93.51666666666667
El Dorado,Shingle Springs,ChildCareData,90.88333333333334
El Dorado,Shingle Springs,KindergartenData,93.4375
El Dorado,Somerset,7thGradeData,100.0
El Dorado,Somerset,ChildCareData,100.0
El Dorado,Somerset,KindergartenData,96.15
El Dorado,South Lake Tahoe,7thGradeData,92.25
El Dorado,South Lake Tahoe,ChildCareData,92.74000000000001
El Dorado,South Lake Tahoe,KindergartenData,86.49000000000001
Fresno,Auberry,ChildCareData,73.91
Fresno,Cantua Creek,7thGradeData,100.0
Fresno,Cantua Creek,KindergartenData,100.0
Fresno,Caruthers,7thGradeData,100.0
Fresno,Caruthers,ChildCareData,97.85499999999999
Fresno,Caruthers,KindergartenData,98.675
Fresno,Clovis,7thGradeData,95.46000000000001
Fresno,Clovis,ChildCareData,95.4571875
Fresno,Clovis,KindergartenData,94.72833333333331
Fresno,Coalinga,7thGradeData,99.51
Fresno,Coalinga,ChildCareData,93.505
Fresno,Coalinga,KindergartenData,97.755
Fresno,Del Rey,ChildCareData,95.83
Fresno,Del Rey,KindergartenData,100.0
Fresno,Dunlap,7thGradeData,100.0
Fresno,Dunlap,ChildCareData,94.44
Fresno,Dunlap,KindergartenData,100.0
Fresno,Firebaugh,7thGradeData,100.0
Fresno,Firebaugh,ChildCareData,90.134
Fresno,Firebaugh,KindergartenData,96.05
Fresno,Five Points,7thGradeData,100.0
Fresno,Five Points,ChildCareData,100.0
Fresno,Five Points,KindergartenData,91.43
Fresno,Fowler,7thGradeData,98.89
Fresno,Fowler,ChildCareData,95.13499999999999
Fresno,Fowler,KindergartenData,96.69
Fresno,Fresno,7thGradeData,94.8931111111111
Fresno,Fresno,ChildCareData,95.02037974683543
Fresno,Fresno,KindergartenData,95.09756302521008
Fresno,Helm,7thGradeData,100.0
Fresno,Helm,KindergartenData,100.0
Fresno,Huron,7thGradeData,100.0
Fresno,Huron,ChildCareData,99.27666666666666
Fresno,Huron,KindergartenData,100.0
Fresno,Kerman,7thGradeData,98.63
Fresno,Kerman,ChildCareData,96.03333333333335
Fresno,Kerman,KindergartenData,96.312
Fresno,Kingsburg,7thGradeData,77.86
Fresno,Kingsburg,ChildCareData,86.47666666666667
Fresno,Kingsburg,KindergartenData,90.53333333333332
Fresno,Laton,7thGradeData,98.08
Fresno,Laton,ChildCareData,100.0
Fresno,Laton,KindergartenData,98.72
Fresno,Mendota,7thGradeData,99.53
Fresno,Mendota,ChildCareData,100.0
Fresno,Mendota,KindergartenData,100.0
Fresno,Orange Cove,7thGradeData,100.0
Fresno,Orange Cove,ChildCareData,98.83
Fresno,Orange Cove,KindergartenData,99.51666666666667
Fresno,Parlier,7thGradeData,100.0
Fresno,Parlier,ChildCareData,100.0
Fresno,Parlier,KindergartenData,97.486
Fresno,Pinedale,ChildCareData,88.618
Fresno,Pinedale,KindergartenData,95.195
Fresno,Prather,KindergartenData,97.35
Fresno,Raisin City,7thGradeData,100.0
Fresno,Raisin City,ChildCareData,96.55
Fresno,Raisin City,KindergartenData,97.37
Fresno,Reedley,7thGradeData,99.16666666666667
Fresno,Reedley,ChildCareData,96.39111111111112
Fresno,Reedley,KindergartenData,99.08999999999999
Fresno,Riverdale,7thGradeData,100.0
Fresno,Riverdale,ChildCareData,89.47999999999999
Fresno,Riverdale,KindergartenData,96.64500000000001
Fresno,San Joaquin,7thGradeData,100.0
Fresno,San Joaquin,ChildCareData,99.36
Fresno,San Joaquin,KindergartenData,97.94
Fresno,Sanger,7thGradeData,96.66
Fresno,Sanger,ChildCareData,98.93571428571428
Fresno,Sanger,KindergartenData,98.03399999999999
Fresno,Selma,7thGradeData,99.61
Fresno,Selma,ChildCareData,98.31916666666666
Fresno,Selma,KindergartenData,99.40125
Fresno,Simi Valley,7thGradeData,94.52
Fresno,Simi Valley,KindergartenData,76.67
Fresno,Tollhouse,7thGradeData,94.59
Fresno,Tranquillity,7thGradeData,100.0
Fresno,Tranquillity,KindergartenData,100.0
Glenn,Hamilton City,ChildCareData,97.91499999999999
Glenn,Orland,7thGradeData,98.2775
Glenn,Orland,ChildCareData,98.57
Glenn,Orland,KindergartenData,99.76
Glenn,Princeton,7thGradeData,88.89
Glenn,Willows,ChildCareData,95.5725
Glenn,Willows,KindergartenData,88.46
Humboldt,Arcata,7thGradeData,67.67
Humboldt,Arcata,ChildCareData,75.25166666666667
Humboldt,Arcata,KindergartenData,69.81
Humboldt,Bayside,7thGradeData,100.0
Humboldt,Bayside,KindergartenData,77.27
Humboldt,Blue Lake,7thGradeData,88.89
Humboldt,Blue Lake,ChildCareData,88.89
Humboldt,Blue Lake,KindergartenData,92.0
Humboldt,Briceland,ChildCareData,54.17
Humboldt,Carlotta,7thGradeData,90.0
Humboldt,Carlotta,ChildCareData,100.0
Humboldt,Carlotta,KindergartenData,83.33
Humboldt,Eureka,7thGradeData,92.81
Humboldt,Eureka,ChildCareData,86.56562500000001
Humboldt,Eureka,KindergartenData,87.52625
Humboldt,Ferndale,7thGradeData,100.0
Humboldt,Ferndale,ChildCareData,44.44
Humboldt,Ferndale,KindergartenData,96.88
Humboldt,Fortuna,7thGradeData,99.06
Humboldt,Fortuna,ChildCareData,63.98333333333334
Humboldt,Fortuna,KindergartenData,93.545
Humboldt,Garberville,ChildCareData,40.91
Humboldt,Hoopa,7thGradeData,82.22
Humboldt,Hoopa,KindergartenData,81.25
Humboldt,Hydesville,7thGradeData,94.74
Humboldt,Hydesville,KindergartenData,78.95
Humboldt,Loleta,7thGradeData,100.0
Humboldt,Loleta,ChildCareData,93.75
Humboldt,Loleta,KindergartenData,100.0
Humboldt,McKinleyville,7thGradeData,97.175
Humboldt,McKinleyville,ChildCareData,89.27999999999999
Humboldt,McKinleyville,KindergartenData,75.975
Humboldt,Miranda,7thGradeData,64.29
Humboldt,Orleans,ChildCareData,83.33
Humboldt,Petrolia,7thGradeData,54.05
Humboldt,Petrolia,KindergartenData,39.06
Humboldt,Redway,ChildCareData,76.19
Humboldt,Redway,KindergartenData,72.73
Humboldt,Rio Dell,7thGradeData,86.21
Humboldt,Rio Dell,ChildCareData,100.0
Humboldt,Rio Dell,KindergartenData,76.74
Humboldt,Scotia,7thGradeData,94.74
Humboldt,Scotia,KindergartenData,84.21
Humboldt,Trinidad,ChildCareData,76.47
Humboldt,Trinidad,KindergartenData,75.0
Humboldt,Whitethorn,KindergartenData,45.45
Humboldt,Willow Creek,7thGradeData,85.0
Humboldt,Willow Creek,ChildCareData,89.47
Humboldt,Willow Creek,KindergartenData,78.13
Imperial,Brawley,7thGradeData,97.60333333333334
Imperial,Brawley,ChildCareData,96.58749999999999
Imperial,Brawley,KindergartenData,94.50333333333333
Imperial,Calexico,7thGradeData,99.52
Imperial,Calexico,ChildCareData,99.06818181818181
Imperial,Calexico,KindergartenData,96.62333333333333
Imperial,Calipatria,7thGradeData,100.0
Imperial,Calipatria,ChildCareData,100.0
Imperial,Calipatria,KindergartenData,93.42
Imperial,El Centro,7thGradeData,98.04125
Imperial,El Centro,ChildCareData,94.42999999999999
Imperial,El Centro,KindergartenData,95.10000000000001
Imperial,Heber,7thGradeData,100.0
Imperial,Heber,ChildCareData,99.265
Imperial,Heber,KindergartenData,100.0
Imperial,Holtville,7thGradeData,100.0
Imperial,Holtville,ChildCareData,94.595
Imperial,Holtville,KindergartenData,100.0
Imperial,Imperial,7thGradeData,99.34
Imperial,Imperial,ChildCareData,100.0
Imperial,Imperial,KindergartenData,99.285
Imperial,Niland,ChildCareData,100.0
Imperial,Niland,KindergartenData,95.83
Imperial,Salton City,ChildCareData,100.0
Imperial,Seeley,7thGradeData,100.0
Imperial,Seeley,ChildCareData,100.0
Imperial,Seeley,KindergartenData,91.3
Imperial,Westmorland,7thGradeData,100.0
Imperial,Westmorland,ChildCareData,100.0
Imperial,Westmorland,KindergartenData,93.33
Imperial,Winterhaven,7thGradeData,100.0
Imperial,Winterhaven,ChildCareData,100.0
Imperial,Winterhaven,KindergartenData,79.22
Inyo,Big Pine,7thGradeData,100.0
Inyo,Big Pine,ChildCareData,100.0
Inyo,Big Pine,KindergartenData,93.33
Inyo,Bishop,7thGradeData,98.78
Inyo,Bishop,ChildCareData,98.19833333333334
Inyo,Bishop,KindergartenData,95.55
Inyo,Independence,7thGradeData,100.0
Inyo,Lone Pine,7thGradeData,100.0
Inyo,Lone Pine,ChildCareData,100.0
Inyo,Lone Pine,KindergartenData,97.06
Kern,Arvin,7thGradeData,95.65
Kern,Arvin,ChildCareData,98.016
Kern,Arvin,KindergartenData,98.434
Kern,Bakersfield,7thGradeData,97.85441860465116
Kern,Bakersfield,ChildCareData,95.45999999999998
Kern,Bakersfield,KindergartenData,94.62539215686273
Kern,Boron,7thGradeData,96.67
Kern,Boron,ChildCareData,93.33
Kern,Boron,KindergartenData,86.27
Kern,Buttonwillow,7thGradeData,100.0
Kern,Buttonwillow,ChildCareData,100.0
Kern,Buttonwillow,KindergartenData,95.24
Kern,California City,7thGradeData,94.81
Kern,California City,ChildCareData,96.45666666666666
Kern,California City,KindergartenData,90.71
Kern,Delano,7thGradeData,99.622
Kern,Delano,ChildCareData,99.33857142857143
Kern,Delano,KindergartenData,98.41
Kern,Edwards AFB,7thGradeData,100.0
Kern,Edwards AFB,KindergartenData,100.0
Kern,Fellows,7thGradeData,100.0
Kern,Fellows,KindergartenData,100.0
Kern,Frazier Park,ChildCareData,100.0
Kern,Frazier Park,KindergartenData,70.97
Kern,Inyokern,ChildCareData,91.3
Kern,Inyokern,KindergartenData,65.0
Kern,Kernville,KindergartenData,80.77
Kern,Lake Isabella,7thGradeData,100.0
Kern,Lake Isabella,ChildCareData,83.18
Kern,Lake Isabella,KindergartenData,97.35
Kern,Lamont,ChildCareData,98.46000000000001
Kern,Lamont,KindergartenData,97.805
Kern,Lebec,7thGradeData,72.13
Kern,Lost Hills,7thGradeData,100.0
Kern,Lost Hills,ChildCareData,100.0
Kern,Maricopa,7thGradeData,95.24
Kern,Maricopa,KindergartenData,96.15
Kern,McFarland,7thGradeData,100.0
Kern,McFarland,ChildCareData,99.375
Kern,McFarland,KindergartenData,96.57
Kern,Mojave,7thGradeData,96.23
Kern,Mojave,ChildCareData,100.0
Kern,Mojave,KindergartenData,88.76
Kern,Pine Mountain Club,KindergartenData,100.0
Kern,Ridgecrest,7thGradeData,96.85249999999999
Kern,Ridgecrest,ChildCareData,90.57000000000001
Kern,Ridgecrest,KindergartenData,85.42000000000002
Kern,Rosamond,7thGradeData,74.55
Kern,Rosamond,ChildCareData,95.99000000000001
Kern,Rosamond,KindergartenData,96.05
Kern,Shafter,7thGradeData,100.0
Kern,Shafter,ChildCareData,96.95833333333333
Kern,Shafter,KindergartenData,98.20750000000001
Kern,Simi Valley,7thGradeData,93.68
Kern,Simi Valley,KindergartenData,80.51
Kern,Taft,7thGradeData,96.1
Kern,Taft,ChildCareData,96.0
Kern,Taft,KindergartenData,96.9475
Kern,Tehachapi,7thGradeData,93.79
Kern,Tehachapi,ChildCareData,86.62166666666667
Kern,Tehachapi,KindergartenData,88.0675
Kern,Tupman,7thGradeData,100.0
Kern,Tupman,KindergartenData,83.33
Kern,Wasco,7thGradeData,99.82
Kern,Wasco,ChildCareData,98.86999999999999
Kern,Wasco,KindergartenData,99.06333333333333
Kern,Weldon,7thGradeData,100.0
Kern,Weldon,ChildCareData,87.5
Kern,Weldon,KindergartenData,92.31
Kings,Armona,7thGradeData,95.715
Kings,Armona,ChildCareData,95.65
Kings,Armona,KindergartenData,97.93
Kings,Avenal,7thGradeData,100.0
Kings,Avenal,ChildCareData,96.342
Kings,Avenal,KindergartenData,99.07
Kings,Corcoran,7thGradeData,99.57
Kings,Corcoran,ChildCareData,97.15
Kings,Corcoran,KindergartenData,98.6
Kings,Hanford,7thGradeData,99.7625
Kings,Hanford,ChildCareData,91.4795
Kings,Hanford,KindergartenData,97.69058823529411
Kings,Kettleman City,7thGradeData,100.0
Kings,Kettleman City,ChildCareData,100.0
Kings,Kettleman City,KindergartenData,100.0
Kings,Lemoore,7thGradeData,97.54666666666667
Kings,Lemoore,ChildCareData,92.42
Kings,Lemoore,KindergartenData,97.1125
Kings,Lemoore Station,7thGradeData,100.0
Kings,Lemoore Station,KindergartenData,96.58
Kings,Simi Valley,7thGradeData,93.88
Kings,Simi Valley,KindergartenData,73.33
Kings,Stratford,7thGradeData,100.0
Kings,Stratford,ChildCareData,100.0
Kings,Stratford,KindergartenData,97.67
Lake,Clearlake,7thGradeData,100.0
Lake,Clearlake,ChildCareData,93.08
Lake,Clearlake,KindergartenData,97.9
Lake,Clearlake Oaks,7thGradeData,98.48
Lake,Clearlake Oaks,ChildCareData,81.25
Lake,Clearlake Oaks,KindergartenData,86.67
Lake,Cobb,ChildCareData,61.54
Lake,Kelseyville,7thGradeData,98.35
Lake,Kelseyville,ChildCareData,97.0
Lake,Kelseyville,KindergartenData,95.965
Lake,Lakeport,7thGradeData,97.87
Lake,Lakeport,ChildCareData,96.0275
Lake,Lakeport,KindergartenData,88.035
Lake,Lower Lake,7thGradeData,100.0
Lake,Lower Lake,ChildCareData,89.13
Lake,Lower Lake,KindergartenData,98.02
Lake,Lucerne,7thGradeData,92.86
Lake,Lucerne,ChildCareData,85.71
Lake,Lucerne,KindergartenData,78.95
Lake,Middletown,7thGradeData,90.0
Lake,Middletown,ChildCareData,91.37
Lake,Middletown,KindergartenData,74.66
Lake,Upper Lake,7thGradeData,96.43
Lake,Upper Lake,ChildCareData,100.0
Lake,Upper Lake,KindergartenData,87.3
Lassen,Bieber,7thGradeData,90.0
Lassen,Bieber,KindergartenData,66.67
Lassen,Doyle,7thGradeData,85.71
Lassen,Doyle,KindergartenData,91.18
Lassen,Herlong,7thGradeData,25.0
Lassen,Herlong,KindergartenData,59.095
Lassen,Janesville,7thGradeData,93.33
Lassen,Janesville,KindergartenData,96.67
Lassen,Litchfield,7thGradeData,95.65
Lassen,Litchfield,KindergartenData,57.69
Lassen,Susanville,7thGradeData,96.29
Lassen,Susanville,ChildCareData,91.39
Lassen,Susanville,KindergartenData,93.05
Lassen,Termo,7thGradeData,59.09
Lassen,Termo,KindergartenData,45.83
Lassen,Westwood,7thGradeData,100.0
Lassen,Westwood,ChildCareData,66.67
Lassen,Westwood,KindergartenData,75.0
Los Angeles,Acton,7thGradeData,88.745
Los Angeles,Acton,KindergartenData,76.97999999999999
Los Angeles,Agoura Hills,7thGradeData,79.405
Los Angeles,Agoura Hills,ChildCareData,88.91
Los Angeles,Agoura Hills,KindergartenData,81.39
Los Angeles,Agua Dulce,7thGradeData,90.0
Los Angeles,Alhambra,7thGradeData,99.70727272727272
Los Angeles,Alhambra,ChildCareData,94.31684210526316
Los Angeles,Alhambra,KindergartenData,96.37733333333333
Los Angeles,Altadena,7thGradeData,88.06
Los Angeles,Altadena,ChildCareData,77.04555555555555
Los Angeles,Altadena,KindergartenData,84.373
Los Angeles,Arcadia,7thGradeData,98.83375
Los Angeles,Arcadia,ChildCareData,96.31285714285714
Los Angeles,Arcadia,KindergartenData,94.99636363636364
Los Angeles,Artesia,7thGradeData,98.75
Los Angeles,Artesia,ChildCareData,98.0275
Los Angeles,Artesia,KindergartenData,93.32999999999998
Los Angeles,Avalon,7thGradeData,97.67
Los Angeles,Avalon,ChildCareData,96.67
Los Angeles,Avalon,KindergartenData,96.72
Los Angeles,Avocado Heights,KindergartenData,100.0
Los Angeles,Azusa,7thGradeData,99.62
Los Angeles,Azusa,ChildCareData,93.69857142857144
Los Angeles,Azusa,KindergartenData,95.936
Los Angeles,Baldwin Park,7thGradeData,99.21
Los Angeles,Baldwin Park,ChildCareData,98.80333333333333
Los Angeles,Baldwin Park,KindergartenData,98.18384615384615
Los Angeles,Bell,7thGradeData,99.38
Los Angeles,Bell,ChildCareData,98.86500000000001
Los Angeles,Bell,KindergartenData,79.89
Los Angeles,Bell Gardens,7thGradeData,99.815
Los Angeles,Bell Gardens,ChildCareData,97.765
Los Angeles,Bell Gardens,KindergartenData,98.648
Los Angeles,Bellflower,7thGradeData,96.4675
Los Angeles,Bellflower,ChildCareData,95.84058823529412
Los Angeles,Bellflower,KindergartenData,96.803
Los Angeles,Beverly Hills,7thGradeData,97.10666666666667
Los Angeles,Beverly Hills,ChildCareData,95.58111111111111
Los Angeles,Beverly Hills,KindergartenData,79.54857142857142
Los Angeles,Burbank,7thGradeData,97.7925
Los Angeles,Burbank,ChildCareData,94.884
Los Angeles,Burbank,KindergartenData,96.91933333333331
Los Angeles,Calabasas,7thGradeData,94.74
Los Angeles,Calabasas,ChildCareData,55.16
Los Angeles,Calabasas,KindergartenData,85.2825
Los Angeles,Carson,7thGradeData,99.73333333333335
