FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
191870752,LOS ANGELES,PUBLIC,LOS ANGELES,HOLMES AVENUE EARLY EDUCATION CENTER,63,.,98,childcare,Y
191802038,LOS ANGELES,PUBLIC,LOS ANGELES,"HOOVER INTERGENERATIONAL CARE, INC. (CHILD DEV CTR",56,.,98,childcare,Y
197415667,LOS ANGELES,PUBLIC,LOS ANGELES,JONES PRIMARY CENTER,55,.,98,childcare,Y
122176,LOS ANGELES,PUBLIC,LOS ANGELES,JUDITH F. BACA ARTS ACADEMY,66,.,98,childcare,Y
191870869,LOS ANGELES,PUBLIC,LOS ANGELES,MAOF CHILD CARE CENTER TELEGRAPH,69,.,98,childcare,Y
191890483,LOS ANGELES,PUBLIC,LOS ANGELES,MURCHISON STREET EARLY EDUCATION CENTER,86,.,98,childcare,Y
191870872,LOS ANGELES,PUBLIC,LOS ANGELES,PARA LOS NINOS,85,.,98,childcare,Y
198010126,LOS ANGELES,PUBLIC,LOS ANGELES,RALPH M. PARSONS PRE.SCHOOL,75,.,98,childcare,Y
191870951,LOS ANGELES,PUBLIC,LOS ANGELES,THIRTY SEVENTH STREET EARLY EDUCATION CENTER,63,.,98,childcare,Y
191870957,LOS ANGELES,PUBLIC,LOS ANGELES,TRINITY STREET EARLY EDUCATION CENTER,69,.,98,childcare,Y
198015657,LOS ANGELES,PUBLIC,LOS ANGELES,UNION PACIFIC CDC/YWCA OF GREATER L.A.,62,.,98,childcare,Y
191870904,LOS ANGELES,PUBLIC,LOS ANGELES,WADSWORTH AVENUE EARLY EDUCATION CENTER,83,.,98,childcare,Y
197416686,LOS ANGELES,PUBLIC,LOS ANGELES,WEST ATHENS ELEMENTARY SCHOOL CSPP,83,.,98,childcare,Y
6112536,LOS ANGELES,PUBLIC,LOS ANGELES,ACCELERATED,91,.,98,kindergarten,Y
100743,LOS ANGELES,PUBLIC,LOS ANGELES,ACCELERATED CHARTER ELEMENTARY,90,.,98,kindergarten,Y
6015739,LOS ANGELES,PUBLIC,LOS ANGELES,ALLESANDRO ELEMENTARY,94,.,98,kindergarten,Y
109280,LOS ANGELES,PUBLIC,LOS ANGELES,AMANECER PRIMARY CENTER,99,.,98,kindergarten,Y
121103,LOS ANGELES,PUBLIC,LOS ANGELES,AMBASSADOR SCHOOL.GLOBAL EDUCATION,67,.,98,kindergarten,Y
6015853,LOS ANGELES,PUBLIC,LOS ANGELES,ARAGON AVENUE ELEMENTARY,68,.,98,kindergarten,Y
124800,LOS ANGELES,PUBLIC,LOS ANGELES,ASPIRE INSKEEP ACADEMY CHARTER,61,.,98,kindergarten,Y
124792,LOS ANGELES,PUBLIC,LOS ANGELES,ASPIRE JUANITA TATE ACADEMY CHARTER,60,.,98,kindergarten,Y
109348,LOS ANGELES,PUBLIC,LOS ANGELES,AURORA ELEMENTARY,88,.,98,kindergarten,Y
6015994,LOS ANGELES,PUBLIC,LOS ANGELES,BEETHOVEN STREET ELEMENTARY,86,.,98,kindergarten,Y
6016141,LOS ANGELES,PUBLIC,LOS ANGELES,BROOKLYN AVENUE ELEMENTARY,64,.,98,kindergarten,Y
6016232,LOS ANGELES,PUBLIC,LOS ANGELES,CAHUENGA ELEMENTARY,97,.,98,kindergarten,Y
6016281,LOS ANGELES,PUBLIC,LOS ANGELES,CANFIELD AVENUE ELEMENTARY,94,.,98,kindergarten,Y
6016372,LOS ANGELES,PUBLIC,LOS ANGELES,CARTHAY ELEMENTARY OF ENVIRONMENTAL STUDIES MAGNET,79,.,98,kindergarten,Y
6016653,LOS ANGELES,PUBLIC,LOS ANGELES,CRESCENT HEIGHTS BOULEVARD ELEMENTARY,50,.,98,kindergarten,Y
6016711,LOS ANGELES,PUBLIC,LOS ANGELES,DAYTON HEIGHTS ELEMENTARY,66,.,98,kindergarten,Y
122135,LOS ANGELES,PUBLIC,LOS ANGELES,DOLORES HUERTA ELEMENTARY,69,.,98,kindergarten,Y
6016802,LOS ANGELES,PUBLIC,LOS ANGELES,DORRIS PLACE ELEMENTARY,65,.,98,kindergarten,Y
128710,LOS ANGELES,PUBLIC,LOS ANGELES,DR. SAMMY LEE MEDICAL AND HEALTH SCIENCE MAGNET ELEMENTARY,92,.,98,kindergarten,Y
6016877,LOS ANGELES,PUBLIC,LOS ANGELES,EL SERENO ELEMENTARY,58,.,98,kindergarten,Y
6016893,LOS ANGELES,PUBLIC,LOS ANGELES,ELYSIAN HEIGHTS ELEMENTARY,73,.,98,kindergarten,Y
128132,LOS ANGELES,PUBLIC,LOS ANGELES,EXTERA PUBLIC SCHOOL NO. 2,82,.,98,kindergarten,Y
6017008,LOS ANGELES,PUBLIC,LOS ANGELES,FARMDALE ELEMENTARY,99,.,98,kindergarten,Y
6017057,LOS ANGELES,PUBLIC,LOS ANGELES,FIFTY.NINTH STREET ELEMENTARY,68,.,98,kindergarten,Y
6017099,LOS ANGELES,PUBLIC,LOS ANGELES,FIRST STREET ELEMENTARY,88,.,98,kindergarten,Y
6017115,LOS ANGELES,PUBLIC,LOS ANGELES,FLETCHER DRIVE ELEMENTARY,64,.,98,kindergarten,Y
6017172,LOS ANGELES,PUBLIC,LOS ANGELES,FRANKLIN AVENUE ELEMENTARY,86,.,98,kindergarten,Y
6017230,LOS ANGELES,PUBLIC,LOS ANGELES,GARVANZA ELEMENTARY,78,.,98,kindergarten,Y
109223,LOS ANGELES,PUBLIC,LOS ANGELES,GARZA (CARMEN LOMAS) PRIMARY CENTER,70,.,98,kindergarten,Y
6017271,LOS ANGELES,PUBLIC,LOS ANGELES,GLASSELL PARK ELEMENTARY,93,.,98,kindergarten,Y
6017305,LOS ANGELES,PUBLIC,LOS ANGELES,GLENFELIZ BOULEVARD ELEMENTARY,78,.,98,kindergarten,Y
6017487,LOS ANGELES,PUBLIC,LOS ANGELES,HARRISON STREET ELEMENTARY,84,.,98,kindergarten,Y
109314,LOS ANGELES,PUBLIC,LOS ANGELES,HARVARD ELEMENTARY,93,.,98,kindergarten,Y
109298,LOS ANGELES,PUBLIC,LOS ANGELES,HOLLYWOOD PRIMARY CENTER,56,.,98,kindergarten,Y
117952,LOS ANGELES,PUBLIC,LOS ANGELES,ICEF INNOVATION LOS ANGELES CHARTER,50,.,98,kindergarten,Y
117945,LOS ANGELES,PUBLIC,LOS ANGELES,ICEF LOU DANTZLER PREPARATORY ACADEMY,55,.,98,kindergarten,Y
117937,LOS ANGELES,PUBLIC,LOS ANGELES,ICEF VISTA ELEMENTARY ACADEMY,67,.,98,kindergarten,Y
109355,LOS ANGELES,PUBLIC,LOS ANGELES,JOHN W. MACK ELEMENTARY,85,.,98,kindergarten,Y
6017719,LOS ANGELES,PUBLIC,LOS ANGELES,KENTWOOD ELEMENTARY,64,.,98,kindergarten,Y
109264,LOS ANGELES,PUBLIC,LOS ANGELES,LEXINGTON AVENUE PRIMARY CENTER,89,.,98,kindergarten,Y
6017917,LOS ANGELES,PUBLIC,LOS ANGELES,LOGAN ACADEMY OF GLOBAL ECOLOGY,53,.,98,kindergarten,Y
6017941,LOS ANGELES,PUBLIC,LOS ANGELES,LORENA STREET ELEMENTARY,99,.,98,kindergarten,Y
6017958,LOS ANGELES,PUBLIC,LOS ANGELES,LORETO STREET ELEMENTARY,78,.,98,kindergarten,Y
124818,LOS ANGELES,PUBLIC,LOS ANGELES,LOS ANGELES LEADERSHIP PRIMARY ACADEMY,64,.,98,kindergarten,Y
6017974,LOS ANGELES,PUBLIC,LOS ANGELES,LOS FELIZ SCIENCE/TECH/ENGINEER/MATH/MEDICINE MAGNET,75,.,98,kindergarten,Y
126417,LOS ANGELES,PUBLIC,LOS ANGELES,MARGUERITE POINDEXTER LAMOTTE ELEMENTARY,88,.,98,kindergarten,Y
6018055,LOS ANGELES,PUBLIC,LOS ANGELES,MARIANNA AVENUE ELEMENTARY,76,.,98,kindergarten,Y
6019061,LOS ANGELES,PUBLIC,LOS ANGELES,MARTIN LUTHER KING JR. ELEMENTARY,86,.,98,kindergarten,Y
6018139,LOS ANGELES,PUBLIC,LOS ANGELES,MENLO AVENUE ELEMENTARY,86,.,98,kindergarten,Y
6018246,LOS ANGELES,PUBLIC,LOS ANGELES,MT. WASHINGTON ELEMENTARY,73,.,98,kindergarten,Y
6018261,LOS ANGELES,PUBLIC,LOS ANGELES,MURCHISON STREET ELEMENTARY,65,.,98,kindergarten,Y
100289,LOS ANGELES,PUBLIC,LOS ANGELES,N.E.W. ACADEMY OF SCIENCE AND ARTS,89,.,98,kindergarten,Y
6104814,LOS ANGELES,PUBLIC,LOS ANGELES,NINTH STREET ELEMENTARY,62,.,98,kindergarten,Y
6018402,LOS ANGELES,PUBLIC,LOS ANGELES,NORA STERRY ELEMENTARY,58,.,98,kindergarten,Y
6018568,LOS ANGELES,PUBLIC,LOS ANGELES,ONE HUNDRED TWELFTH STREET ELEMENTARY,93,.,98,kindergarten,Y
6120489,LOS ANGELES,PUBLIC,LOS ANGELES,PARA LOS NI.OS CHARTER,55,.,98,kindergarten,Y
122127,LOS ANGELES,PUBLIC,LOS ANGELES,QUINCY JONES ELEMENTARY,61,.,98,kindergarten,Y
6071443,LOS ANGELES,PUBLIC,LOS ANGELES,ROBERT F. KENNEDY ELEMENTARY,56,.,98,kindergarten,Y
6019046,LOS ANGELES,PUBLIC,LOS ANGELES,SAN PASCUAL ELEMENTARY SCIENCE TECHNOLOGY ENGINEERING ARTS AND MATHEMATICS (STEAM) MAGNET,71,.,98,kindergarten,Y
6019145,LOS ANGELES,PUBLIC,LOS ANGELES,SEVENTY.FOURTH STREET ELEMENTARY,88,.,98,kindergarten,Y
6019160,LOS ANGELES,PUBLIC,LOS ANGELES,SHENANDOAH STREET ELEMENTARY,95,.,98,kindergarten,Y
6019210,LOS ANGELES,PUBLIC,LOS ANGELES,SIERRA PARK ELEMENTARY,60,.,98,kindergarten,Y
6019285,LOS ANGELES,PUBLIC,LOS ANGELES,SOTO STREET ELEMENTARY,54,.,98,kindergarten,Y
106427,LOS ANGELES,PUBLIC,LOS ANGELES,SYNERGY CHARTER ACADEMY,52,.,98,kindergarten,Y
6019509,LOS ANGELES,PUBLIC,LOS ANGELES,TOLAND WAY ELEMENTARY,72,.,98,kindergarten,Y
6117048,LOS ANGELES,PUBLIC,LOS ANGELES,VIEW PARK PREPARATORY ACCELERATED CHARTER,95,.,98,kindergarten,Y
109306,LOS ANGELES,PUBLIC,LOS ANGELES,WASHINGTON PRIMARY CENTER,57,.,98,kindergarten,Y
6114912,LOS ANGELES,PUBLIC,LOS ANGELES,WATTS LEARNING CENTER,59,.,98,kindergarten,Y
135509,LOS ANGELES,PUBLIC,Los Angeles,Gabriella Charter 2,63,.,98,kindergarten,Y
6020689,LOS ANGELES,PUBLIC,LOS ANGELES,WINTER GARDENS ELEMENTARY,94,.,98,kindergarten,Y
118760,LOS ANGELES,PUBLIC,LOS ANGELES,BARACK OBAMA CHARTER,99,.,98,kindergarten,Y
135954,LOS ANGELES,PUBLIC,Los Angeles,Celerity Himalia Charter,88,.,98,kindergarten,Y
6023758,LOS ANGELES,PUBLIC,LOS ANGELES,CARVER ELEMENTARY,52,.,98,7th grade,Y
132845,LOS ANGELES,PUBLIC,LOS ANGELES,TODAY'S FRESH START.COMPTON,80,.,98,7th grade,Y
134361,LOS ANGELES,PUBLIC,LOS ANGELES,LA'S PROMISE CHARTER MIDDLE #1,83,.,98,7th grade,Y
121095,LOS ANGELES,PUBLIC,LOS ANGELES,AMBASSADOR.GLOBAL LEADERSHIP,81,.,98,7th grade,Y
117077,LOS ANGELES,PUBLIC,LOS ANGELES,APEX ACADEMY,60,.,98,7th grade,Y
1932896,LOS ANGELES,PUBLIC,LOS ANGELES,ARROYO SECO MUSEUM SCIENCE,68,.,98,7th grade,Y
6016141,LOS ANGELES,PUBLIC,LOS ANGELES,BROOKLYN AVENUE ELEMENTARY,69,.,98,7th grade,Y
133884,LOS ANGELES,PUBLIC,LOS ANGELES,CALIFORNIA COLLEGIATE CHARTER,98,.,98,7th grade,Y
122861,LOS ANGELES,PUBLIC,LOS ANGELES,CAMINO NUEVO ACADEMY #2,90,.,98,7th grade,Y
6117667,LOS ANGELES,PUBLIC,LOS ANGELES,CAMINO NUEVO CHARTER ACADEMY,60,.,98,7th grade,Y
124826,LOS ANGELES,PUBLIC,LOS ANGELES,CAMINO NUEVO CHARTER ACADEMY #4,60,.,98,7th grade,Y
122564,LOS ANGELES,PUBLIC,LOS ANGELES,CAMINO NUEVO ELEMENTARY #3,92,.,98,7th grade,Y
6119903,LOS ANGELES,PUBLIC,LOS ANGELES,DOWNTOWN VALUE,62,.,98,7th grade,Y
120014,LOS ANGELES,PUBLIC,LOS ANGELES,ENDEAVOR COLLEGE PREPARATORY CHARTER,69,.,98,7th grade,Y
126169,LOS ANGELES,PUBLIC,LOS ANGELES,EQUITAS ACADEMY #2,93,.,98,7th grade,Y
124198,LOS ANGELES,PUBLIC,LOS ANGELES,EXTERA PUBLIC,53,.,98,7th grade,Y
108886,LOS ANGELES,PUBLIC,LOS ANGELES,GABRIELLA CHARTER,52,.,98,7th grade,Y
115287,LOS ANGELES,PUBLIC,LOS ANGELES,ICEF VISTA MIDDLE ACADEMY,64,.,98,7th grade,Y
101444,LOS ANGELES,PUBLIC,LOS ANGELES,KIPP ACADEMY OF OPPORTUNITY,81,.,98,7th grade,Y
131904,LOS ANGELES,PUBLIC,LOS ANGELES,LIBERTAS COLLEGE PREPARATORY CHARTER,71,.,98,7th grade,Y
117648,LOS ANGELES,PUBLIC,LOS ANGELES,MAGNOLIA SCIENCE ACADEMY 6,55,.,98,7th grade,Y
111211,LOS ANGELES,PUBLIC,LOS ANGELES,NEW HEIGHTS CHARTER,50,.,98,7th grade,Y
119685,LOS ANGELES,PUBLIC,LOS ANGELES,NEW OPEN WORLD ACADEMY K.12,98,.,98,7th grade,Y
119974,LOS ANGELES,PUBLIC,LOS ANGELES,PUC SANTA ROSA CHARTER ACADEMY,51,.,98,7th grade,Y
131870,LOS ANGELES,PUBLIC,LOS ANGELES,RESOLUTE ACADEMY CHARTER,70,.,98,7th grade,Y
127829,LOS ANGELES,PUBLIC,LOS ANGELES,STUDIO,95,.,98,7th grade,Y
119693,LOS ANGELES,PUBLIC,LOS ANGELES,UCLA COMMUNITY K.12,66,.,98,7th grade,Y
135954,LOS ANGELES,PUBLIC,Los Angeles,Celerity Himalia Charter,52,.,98,7th grade,Y
191870893,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY FIFTH STREET EARLY EDUCATION CENTER,104,102,98,childcare,Y
197402062,LOS ANGELES,PUBLIC,LOS ANGELES,WILTON PLACE EARLY EDUCATION CENTER,104,102,98,childcare,Y
6018485,LOS ANGELES,PUBLIC,LOS ANGELES,LOVELIA P. FLOURNOY ELEMENTARY,109,107,98,kindergarten,Y
191870748,LOS ANGELES,PUBLIC,LOS ANGELES,HYDE PARK EARLY EDUCATION CENTER,114,112,98,childcare,Y
197410520,LOS ANGELES,PUBLIC,LOS ANGELES,BILL CRUZ EARLY EDUCATION CENTER,116,114,98,childcare,Y
127670,LOS ANGELES,PUBLIC,LOS ANGELES,KIPP ILUMINAR ACADEMY,116,114,98,kindergarten,Y
191870650,LOS ANGELES,PUBLIC,LOS ANGELES,DAYTON HEIGHTS EARLY EDUCATION CENTER,117,115,98,childcare,Y
191890452,LOS ANGELES,PUBLIC,LOS ANGELES,VINE STREET EARLY EDUCATION CENTER,120,118,98,childcare,Y
117903,LOS ANGELES,PUBLIC,LOS ANGELES,KIPP RAICES ACADEMY,120,118,98,kindergarten,Y
6058358,LOS ANGELES,PUBLIC,LOS ANGELES,DANIEL WEBSTER MIDDLE,120,118,98,7th grade,Y
6120810,LOS ANGELES,PUBLIC,LOS ANGELES,MACARTHUR PARK ELEMENTARY SCHOOL FOR THE VISUAL AND PERFORMING ARTS,122,119,98,kindergarten,Y
122101,LOS ANGELES,PUBLIC,LOS ANGELES,CARSON.GORE ACADEMY OF ENVIORNMENTAL STUDIES,124,121,98,kindergarten,Y
6016380,LOS ANGELES,PUBLIC,LOS ANGELES,CASTELAR STREET ELEMENTARY,125,123,98,kindergarten,Y
6016844,LOS ANGELES,PUBLIC,LOS ANGELES,EASTMAN AVENUE ELEMENTARY,125,123,98,kindergarten,Y
111989,LOS ANGELES,PUBLIC,LOS ANGELES,CHARLES H. KIM ELEMENTARY,130,128,98,kindergarten,Y
6120158,LOS ANGELES,PUBLIC,LOS ANGELES,NEW WEST CHARTER,132,129,98,7th grade,Y
6017362,LOS ANGELES,PUBLIC,LOS ANGELES,GRAPE STREET ELEMENTARY,140,137,98,kindergarten,Y
6016968,LOS ANGELES,PUBLIC,LOS ANGELES,EUCLID AVENUE ELEMENTARY,149,146,98,kindergarten,Y
6017636,LOS ANGELES,PUBLIC,LOS ANGELES,HOOVER STREET ELEMENTARY,150,147,98,kindergarten,Y
6066278,LOS ANGELES,PUBLIC,LOS ANGELES,LOREN MILLER ELEMENTARY,153,150,98,kindergarten,Y
122143,LOS ANGELES,PUBLIC,LOS ANGELES,DR. OWEN LLOYD KNOX ELEMENTARY,162,158,98,kindergarten,Y
6016174,LOS ANGELES,PUBLIC,LOS ANGELES,BUDLONG AVENUE ELEMENTARY,166,163,98,kindergarten,Y
6016018,LOS ANGELES,PUBLIC,LOS ANGELES,BELVEDERE ELEMENTARY,171,168,98,kindergarten,Y
6018352,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY.SECOND STREET ELEMENTARY,172,169,98,kindergarten,Y
111971,LOS ANGELES,PUBLIC,LOS ANGELES,FRANK DEL OLMO ELEMENTARY,179,175,98,kindergarten,Y
6018337,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY.FIFTH STREET ELEMENTARY,215,210,98,kindergarten,Y
6018386,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY.THIRD STREET ELEMENTARY,217,213,98,kindergarten,Y
6058044,LOS ANGELES,PUBLIC,LOS ANGELES,BRET HARTE PREPARATORY MIDDLE,218,214,98,7th grade,Y
6061535,LOS ANGELES,PUBLIC,LOS ANGELES,"JOHNNIE COCHRAN, JR., MIDDLE",219,215,98,7th grade,Y
109231,LOS ANGELES,PUBLIC,LOS ANGELES,"DANNY J. BAKEWELL, SR., PRIMARY CENTER",237,232,98,kindergarten,Y
1932847,LOS ANGELES,PUBLIC,LOS ANGELES,LOS ANGELES CENTER FOR ENRICHED STUDIES,241,235,98,7th grade,Y
114199,LOS ANGELES,PUBLIC,LOS ANGELES,JOHN H. LIECHTY MIDDLE,326,320,98,7th grade,Y
6058085,LOS ANGELES,PUBLIC,LOS ANGELES,THOMAS STARR KING MIDDLE SCHOOL FILM AND MEDIA MAGNET,660,649,98,7th grade,Y
6016612,LOS ANGELES,PUBLIC,LOS ANGELES,COMPTON AVENUE ELEMENTARY,80,78,98,kindergarten,Y
191890449,LOS ANGELES,PUBLIC,LOS ANGELES,ROSEMONT EARLY EDUCATION CENTER,100,98,98,childcare,Y
198017389,LOS ANGELES,PUBLIC,LOS ANGELES,GLASSELL PARK EARLY EDUCATION CENTER,101,99,98,childcare,Y
125625,LOS ANGELES,PUBLIC,LOS ANGELES,KIPP SCHOLAR ACADEMY,103,100,97,7th grade,Y
6119093,LOS ANGELES,PUBLIC,LOS ANGELES,LAFAYETTE PARK PRIMARY CENTER,106,103,97,kindergarten,Y
126425,LOS ANGELES,PUBLIC,LOS ANGELES,"GERALD A. LAWSON ACADEMY OF THE ARTS, MATHEMATICS AND SCIENCE",107,104,97,kindergarten,Y
108928,LOS ANGELES,PUBLIC,LOS ANGELES,LARCHMONT CHARTER,114,111,97,kindergarten,Y
134148,LOS ANGELES,PUBLIC,LOS ANGELES,THE CITY,117,113,97,7th grade,Y
6019988,LOS ANGELES,PUBLIC,LOS ANGELES,WILTON PLACE ELEMENTARY,117,114,97,kindergarten,Y
198013706,LOS ANGELES,PUBLIC,LOS ANGELES,CAMINO NUEVO CHARTER ACADEMY,118,115,97,childcare,Y
109330,LOS ANGELES,PUBLIC,LOS ANGELES,RICARDO LIZARRAGA ELEMENTARY,126,122,97,kindergarten,Y
6019939,LOS ANGELES,PUBLIC,LOS ANGELES,WESTWOOD CHARTER ELEMENTARY,126,122,97,kindergarten,Y
6018378,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY.SIXTH STREET ELEMENTARY,127,123,97,kindergarten,Y
6019053,LOS ANGELES,PUBLIC,LOS ANGELES,SAN PEDRO STREET ELEMENTARY,140,136,97,kindergarten,Y
102491,LOS ANGELES,PUBLIC,LOS ANGELES,DR. THEODORE T. ALEXANDER JR. SCIENCE CENTER,141,137,97,kindergarten,Y
6058028,LOS ANGELES,PUBLIC,LOS ANGELES,SAMUEL GOMPERS MIDDLE,142,138,97,7th grade,Y
6018360,LOS ANGELES,PUBLIC,LOS ANGELES,CHARLES W. BARRETT ELEMENTARY,145,140,97,kindergarten,Y
6019889,LOS ANGELES,PUBLIC,LOS ANGELES,WEST VERNON AVENUE ELEMENTARY,146,141,97,kindergarten,Y
133744,LOS ANGELES,PUBLIC,LOS ANGELES,FOURTH STREET PRIMARY CENTER,153,149,97,kindergarten,Y
6017123,LOS ANGELES,PUBLIC,LOS ANGELES,FLORENCE AVENUE ELEMENTARY,154,150,97,kindergarten,Y
6110969,LOS ANGELES,PUBLIC,LOS ANGELES,ESPERANZA ELEMENTARY,157,152,97,kindergarten,Y
6019608,LOS ANGELES,PUBLIC,LOS ANGELES,TWENTY.FOURTH STREET ELEMENTARY,161,156,97,kindergarten,Y
122630,LOS ANGELES,PUBLIC,LOS ANGELES,PARA LOS NI.OS . EVELYN THURMAN GRATTS PRIMARY,177,172,97,kindergarten,Y
6017149,LOS ANGELES,PUBLIC,LOS ANGELES,FORTY.NINTH STREET ELEMENTARY,187,181,97,kindergarten,Y
109181,LOS ANGELES,PUBLIC,LOS ANGELES,OLYMPIC PRIMARY CENTER,200,193,97,kindergarten,Y
6019624,LOS ANGELES,PUBLIC,LOS ANGELES,UNION AVENUE ELEMENTARY,200,194,97,kindergarten,Y
6016679,LOS ANGELES,PUBLIC,LOS ANGELES,CHRISTOPHER DENA ELEMENTARY,61,59,97,kindergarten,Y
6018949,LOS ANGELES,PUBLIC,LOS ANGELES,ROCKDALE VISUAL & PERFORMING ARTS MAGNET,61,59,97,kindergarten,Y
6066286,LOS ANGELES,PUBLIC,LOS ANGELES,SATURN STREET ELEMENTARY,65,63,97,kindergarten,Y
6020069,LOS ANGELES,PUBLIC,LOS ANGELES,YORKDALE ELEMENTARY,66,64,97,kindergarten,Y
6016133,LOS ANGELES,PUBLIC,LOS ANGELES,BROCKTON AVENUE ELEMENTARY,68,66,97,kindergarten,Y
198014700,LOS ANGELES,PUBLIC,LOS ANGELES,LOS ANGELES CITY COLLEGE CAMPUS CDC,71,69,97,childcare,Y
6017685,LOS ANGELES,PUBLIC,LOS ANGELES,IVANHOE ELEMENTARY,71,69,97,kindergarten,Y
6019632,LOS ANGELES,PUBLIC,LOS ANGELES,UTAH STREET ELEMENTARY,73,71,97,kindergarten,Y
197416596,LOS ANGELES,PUBLIC,LOS ANGELES,MAGNOLIA ELEMENTARY SCHOOL CSPP,74,72,97,childcare,Y
6018188,LOS ANGELES,PUBLIC,LOS ANGELES,MIRAMONTE ELEMENTARY,74,72,97,kindergarten,Y
6016638,LOS ANGELES,PUBLIC,LOS ANGELES,BETTY PLASENCIA ELEMENTARY,75,73,97,kindergarten,Y
197411901,LOS ANGELES,PUBLIC,LOS ANGELES,MAPLE PRIMARY CENTER STATE PRESCHOOL,77,75,97,childcare,Y
119693,LOS ANGELES,PUBLIC,LOS ANGELES,UCLA COMMUNITY K.12,77,75,97,kindergarten,Y
6018253,LOS ANGELES,PUBLIC,LOS ANGELES,MULTNOMAH STREET ELEMENTARY,87,84,97,kindergarten,Y
6018873,LOS ANGELES,PUBLIC,LOS ANGELES,RICHLAND AVENUE ELEMENTARY,87,84,97,kindergarten,Y
191890358,LOS ANGELES,PUBLIC,LOS ANGELES,GRANT STREET EARLY EDUCATION CENTER,97,94,97,childcare,Y
6018964,LOS ANGELES,PUBLIC,LOS ANGELES,ROSCOMARE ROAD ELEMENTARY,104,100,96,kindergarten,Y
6018519,LOS ANGELES,PUBLIC,LOS ANGELES,ONE HUNDRED NINTH STREET ELEMENTARY,105,101,96,kindergarten,Y
6018618,LOS ANGELES,PUBLIC,LOS ANGELES,OVERLAND AVENUE ELEMENTARY,105,101,96,kindergarten,Y
6016992,LOS ANGELES,PUBLIC,LOS ANGELES,FAIRBURN AVENUE ELEMENTARY,111,107,96,kindergarten,Y
106955,LOS ANGELES,PUBLIC,LOS ANGELES,HARMONY ELEMENTARY,123,118,96,kindergarten,Y
109199,LOS ANGELES,PUBLIC,LOS ANGELES,LAKE STREET PRIMARY,131,126,96,kindergarten,Y
6017453,LOS ANGELES,PUBLIC,LOS ANGELES,HANCOCK PARK ELEMENTARY,149,143,96,kindergarten,Y
6017818,LOS ANGELES,PUBLIC,LOS ANGELES,LAUREL ELEMENTARY,50,48,96,7th grade,Y
6016810,LOS ANGELES,PUBLIC,LOS ANGELES,TOM BRADLEY GLOBAL AWARENESS MAGNET,53,51,96,kindergarten,Y
198018119,LOS ANGELES,PUBLIC,LOS ANGELES,MAOF EASTMONT EARLY LEARNING CENTER,55,53,96,childcare,Y
6019921,LOS ANGELES,PUBLIC,LOS ANGELES,WESTPORT HEIGHTS ELEMENTARY,56,54,96,kindergarten,Y
124198,LOS ANGELES,PUBLIC,LOS ANGELES,EXTERA PUBLIC,68,65,96,kindergarten,Y
6094726,LOS ANGELES,PUBLIC,LOS ANGELES,COMMUNITY MAGNET CHARTER ELEMENTARY,69,66,96,kindergarten,Y
6019202,LOS ANGELES,PUBLIC,LOS ANGELES,SHORT AVENUE ELEMENTARY,74,71,96,kindergarten,Y
122556,LOS ANGELES,PUBLIC,LOS ANGELES,CITIZENS OF THE WORLD CHARTER HOLLYWOOD,75,72,96,kindergarten,Y
6015895,LOS ANGELES,PUBLIC,LOS ANGELES,ATWATER AVENUE ELEMENTARY,76,73,96,kindergarten,Y
191870758,LOS ANGELES,PUBLIC,LOS ANGELES,ONE HUNDRED SECOND STREET EARLY EDUCATION CENTER,83,80,96,childcare,Y
197419152,LOS ANGELES,PUBLIC,LOS ANGELES,24TH STREET EARLY ED. CENTER,91,87,96,childcare,Y
191870675,LOS ANGELES,PUBLIC,LOS ANGELES,CRESCENT HEIGHTS EARLY EDUCATION CENTER,93,89,96,childcare,Y
191890433,LOS ANGELES,PUBLIC,LOS ANGELES,MERIDIAN EARLY EDUCATION CENTER,98,94,96,childcare,Y
191870884,LOS ANGELES,PUBLIC,LOS ANGELES,SHENANDOAH EARLY EDUCATION CENTER,98,94,96,childcare,Y
6018345,LOS ANGELES,PUBLIC,LOS ANGELES,NINETY.NINTH STREET ELEMENTARY,98,94,96,kindergarten,Y
6017586,LOS ANGELES,PUBLIC,LOS ANGELES,HILLCREST DRIVE ELEMENTARY,100,96,96,kindergarten,Y
191870520,LOS ANGELES,PUBLIC,LOS ANGELES,ALLESANDRO ELEMENTARY SCHOOL.ST. PRESCHOOL,44,.,95,childcare,Y
198008821,LOS ANGELES,PUBLIC,LOS ANGELES,AMISTAD PRESCHOOL,46,.,95,childcare,Y
198019172,LOS ANGELES,PUBLIC,LOS ANGELES,BRIGHT HORIZONS @ USC HSC CHILD DEVELOPMENT CTR,35,.,95,childcare,Y
198017685,LOS ANGELES,PUBLIC,LOS ANGELES,CALIFORNIA HOSPITAL MEDICAL CENTER.EARLY EDUCATION,34,.,95,childcare,Y
191805782,LOS ANGELES,PUBLIC,LOS ANGELES,CARVER STATE PRESCHOOL,32,.,95,childcare,Y
