"6118657","ALAMEDA","PUBLIC","OAKLAND","URBAN PROMISE ACADEMY","50.0","50.0","100.0","Y","7thGradeData"
"0115626","ALAMEDA","PUBLIC","OAKLAND","WEST OAKLAND MIDDLE","73.0","73.0","100.0","Y","7thGradeData"
"6057095","ALAMEDA","PUBLIC","OAKLAND","WESTLAKE MIDDLE","109.0","108.0","99.08","Y","7thGradeData"
"6066492","ALAMEDA","PUBLIC","PIEDMONT","PIEDMONT MIDDLE","196.0","195.0","99.49","Y","7thGradeData"
"6066500","ALAMEDA","PUBLIC","PLEASANTON","HARVEST PARK MIDDLE","389.0","382.0","98.2","Y","7thGradeData"
"6108971","ALAMEDA","PUBLIC","PLEASANTON","PLEASANTON MIDDLE","415.0","410.0","98.8","Y","7thGradeData"
"6117592","ALAMEDA","PUBLIC","PLEASANTON","THOMAS S. HART MIDDLE","364.0","364.0","100.0","Y","7thGradeData"
"6057111","ALAMEDA","PUBLIC","SAN LEANDRO","BANCROFT MIDDLE","290.0","230.0","79.31","Y","7thGradeData"
"6066518","ALAMEDA","PUBLIC","SAN LEANDRO","JOHN MUIR MIDDLE","320.0","316.0","98.75","Y","7thGradeData"
"6002703","ALAMEDA","PUBLIC","SAN LEANDRO","WASHINGTON MANOR MIDDLE","286.0","282.0","98.6","Y","7thGradeData"
"6002513","ALAMEDA","PUBLIC","SAN LORENZO","BOHANNON MIDDLE","268.0","266.0","99.25","Y","7thGradeData"
"6002562","ALAMEDA","PUBLIC","SAN LORENZO","EDENDALE MIDDLE","195.0","191.0","97.95","Y","7thGradeData"
"0101212","ALAMEDA","PUBLIC","SAN LORENZO","KIPP SUMMIT ACADEMY","103.0","103.0","100.0","Y","7thGradeData"
"6002711","ALAMEDA","PUBLIC","SUNOL","SUNOL GLEN ELEMENTARY","34.0","33.0","97.06","Y","7thGradeData"
"6932917","ALAMEDA","PRIVATE","ALAMEDA","APPLIED SCHOLASTICS ACADEMY, EAST BAY"," ","","","N","7thGradeData"
"6979140","ALAMEDA","PRIVATE","ALAMEDA","CHILDREN'S LEARNING CENTER-MIDDLE HIGH SCHOOL PROGRAM -PHILLIPS-"," ","","","N","7thGradeData"
"6204697","ALAMEDA","PRIVATE","ALAMEDA","CHINESE CHRISTIAN SCHOOLSâ€“ALAMEDA","20.0","20.0","100.0","Y","7thGradeData"
"6965891","ALAMEDA","PRIVATE","ALAMEDA","ST. JOSEPH ELEMENTARY","28.0","28.0","100.0","Y","7thGradeData"
"6973077","ALAMEDA","PRIVATE","ALAMEDA","ST. PHILIP NERI ELEMENTARY","28.0","28.0","100.0","Y","7thGradeData"
"6972533","ALAMEDA","PRIVATE","BERKELEY","ACADEMY, THE"," ","","","N","7thGradeData"
"6932768","ALAMEDA","PRIVATE","BERKELEY","ARCHWAY SCHOOL","11.0","11.0","100.0","Y","7thGradeData"
"6141709","ALAMEDA","PRIVATE","BERKELEY","EAST BAY SCHOOL FOR BOYS","31.0","31.0","100.0","Y","7thGradeData"
"6900757","ALAMEDA","PRIVATE","BERKELEY","ECOLE BILINGUE DE BERKELEY","35.0","35.0","100.0","Y","7thGradeData"
"6146401","ALAMEDA","PRIVATE","BERKELEY","QUANTUM CAMP"," ","","","N","7thGradeData"
"6973085","ALAMEDA","PRIVATE","BERKELEY","SCHOOL OF THE MADELEINE","36.0","36.0","100.0","Y","7thGradeData"
"6967442","ALAMEDA","PRIVATE","BERKELEY","THE BERKELEY SCHOOL","25.0","25.0","100.0","Y","7thGradeData"
"6928766","ALAMEDA","PRIVATE","BERKELEY","THE CROWDEN SCHOOL","13.0","13.0","100.0","Y","7thGradeData"
"6141592","ALAMEDA","PRIVATE","CASTRO VALLEY","A SHEPHERD'S HEART CHRISTIAN SCHOOL"," ","","","N","7thGradeData"
"6970651","ALAMEDA","PRIVATE","CASTRO VALLEY","OUR LADY OF GRACE SCHOOL","21.0","21.0","100.0","Y","7thGradeData"
"7103989","ALAMEDA","PRIVATE","DUBLIN","QUARRY LANE SCHOOL, THE","43.0","42.0","97.67","Y","7thGradeData"
"7012222","ALAMEDA","PRIVATE","DUBLIN","ST. RAYMOND","32.0","32.0","100.0","Y","7thGradeData"
"6933170","ALAMEDA","PRIVATE","DUBLIN","VALLEY CHRISTIAN JUNIOR SENIOR HIGH SCHOOL","49.0","46.0","93.88","Y","7thGradeData"
"7103799","ALAMEDA","PRIVATE","FREMONT","ALSION MONTESSORI MIDDLE HIGH"," ","","","N","7thGradeData"
"6909840","ALAMEDA","PRIVATE","FREMONT","FREMONT CHRISTIAN SCHOOL","59.0","58.0","98.31","Y","7thGradeData"
"6972731","ALAMEDA","PRIVATE","FREMONT","HOLY SPIRIT ELEMENTARY","33.0","33.0","100.0","Y","7thGradeData"
"6922389","ALAMEDA","PRIVATE","FREMONT","KIMBER HILLS ACADEMY","14.0","14.0","100.0","Y","7thGradeData"
"6970628","ALAMEDA","PRIVATE","FREMONT","OUR LADY OF GUADALUPE","20.0","20.0","100.0","Y","7thGradeData"
"7100902","ALAMEDA","PRIVATE","FREMONT","PEACE TERRACE ACADEMY","10.0","2.0","20.0","Y","7thGradeData"
"6967483","ALAMEDA","PRIVATE","FREMONT","PRINCE OF PEACE LUTHERAN SCHOOL"," ","","","N","7thGradeData"
"7077548","ALAMEDA","PRIVATE","FREMONT","SENECA FAMILY OF AGENCIES - PATHFINDER ACADEMY","35.0","35.0","100.0","Y","7thGradeData"
"6972996","ALAMEDA","PRIVATE","FREMONT","ST. JOSEPH ELEMENTARY","36.0","36.0","100.0","Y","7thGradeData"
"6206023","ALAMEDA","PRIVATE","FREMONT","STRATFORD SCHOOL","41.0","41.0","100.0","Y","7thGradeData"
"6965909","ALAMEDA","PRIVATE","HAYWARD","ALL SAINTS CATHOLIC SCHOOL","27.0","27.0","100.0","Y","7thGradeData"
"6141212","ALAMEDA","PRIVATE","HAYWARD","KINGDOM BUILDER CHRISTIAN PRIVATE SCHOOL"," ","","","N","7thGradeData"
"6965917","ALAMEDA","PRIVATE","HAYWARD","SAINT CLEMENT CATHOLIC SCHOOL","34.0","34.0","100.0","Y","7thGradeData"
"6204713","ALAMEDA","PRIVATE","HAYWARD","SPECTRUM CENTER - MISSION VALLEY CAMPUS"," ","","","N","7thGradeData"
"6972871","ALAMEDA","PRIVATE","HAYWARD","ST. BEDE CATHOLIC SCHOOL"," ","","","N","7thGradeData"
"6972970","ALAMEDA","PRIVATE","HAYWARD","ST. JOACHIM'S ELEMENTARY","36.0","36.0","100.0","Y","7thGradeData"
"7081383","ALAMEDA","PRIVATE","LIVERMORE","SONRISE CHRISTIAN ACADEMY"," ","","","N","7thGradeData"
"6967525","ALAMEDA","PRIVATE","LIVERMORE","ST. MICHAEL ELEMENTARY","25.0","16.0","64.0","Y","7thGradeData"
"6900773","ALAMEDA","PRIVATE","LIVERMORE","VALLEY MONTESSORI SCHOOL","26.0","24.0","92.31","Y","7thGradeData"
"6203277","ALAMEDA","PRIVATE","LIVERMORE","VINE AND BRANCHES CHRISTIAN SCHOOLS"," ","","","N","7thGradeData"
"7055411","ALAMEDA","PRIVATE","NEWARK","CHALLENGERâ€“ARDENWOOD","52.0","52.0","100.0","Y","7thGradeData"
"6972921","ALAMEDA","PRIVATE","NEWARK","ST. EDWARD PARISH","35.0","35.0","100.0","Y","7thGradeData"
"7045446","ALAMEDA","PRIVATE","NEWARK","STELLAR ACADEMY FOR DYSLEXICS"," ","","","N","7thGradeData"
"6967475","ALAMEDA","PRIVATE","OAKLAND","BENTLEY","37.0","37.0","100.0","Y","7thGradeData"
"6138184","ALAMEDA","PRIVATE","OAKLAND","ESCUELA BILINGÃœE INTERNACIONAL"," ","","","N","7thGradeData"
"6932925","ALAMEDA","PRIVATE","OAKLAND","HEAD-ROYCE SCHOOL","85.0","83.0","97.65","Y","7thGradeData"
"6143382","ALAMEDA","PRIVATE","OAKLAND","I.Q.R.A.A.EDUCATIONAL ACADEMY& SERVICES"," ","","","N","7thGradeData"
"7072606","ALAMEDA","PRIVATE","OAKLAND","ILE OMODE"," ","","","N","7thGradeData"
"7099518","ALAMEDA","PRIVATE","OAKLAND","JULIA MORGAN SCHOOL FOR GIRLS","60.0","58.0","96.67","Y","7thGradeData"
"6147292","ALAMEDA","PRIVATE","OAKLAND","MUHAMMAD INSTITUTE OF ISLAM"," ","","","N","7thGradeData"
"7098106","ALAMEDA","PRIVATE","OAKLAND","MUHAMMAD UNIVERSITY OF ISLAM"," ","","","N","7thGradeData"
"7054018","ALAMEDA","PRIVATE","OAKLAND","NORTHERN LIGHT SCHOOL","11.0","10.0","90.91","Y","7thGradeData"
"7081524","ALAMEDA","PRIVATE","OAKLAND","OAKLAND HEBREW DAY"," ","","","N","7thGradeData"
"6205629","ALAMEDA","PRIVATE","OAKLAND","PACIFIC BOYCHOIR ACADEMY","17.0","17.0","100.0","Y","7thGradeData"
"6998470","ALAMEDA","PRIVATE","OAKLAND","PARK DAY","35.0","31.0","88.57","Y","7thGradeData"
"6994727","ALAMEDA","PRIVATE","OAKLAND","RASKOB LEARNING INSTITUTE AND DAY SCHOOL"," ","","","N","7thGradeData"
"6995542","ALAMEDA","PRIVATE","OAKLAND","REDWOOD DAY SCHOOL","59.0","59.0","100.0","Y","7thGradeData"
"6972962","ALAMEDA","PRIVATE","OAKLAND","SAINT JARLATH SCHOOL","20.0","20.0","100.0","Y","7thGradeData"
"6973010","ALAMEDA","PRIVATE","OAKLAND","SAINT LEO THE GREAT SCHOOL","13.0","13.0","100.0","Y","7thGradeData"
"7077878","ALAMEDA","PRIVATE","OAKLAND","SPECTRUM CENTER - CAMDEN SCHOOL"," ","","","N","7thGradeData"
"6904452","ALAMEDA","PRIVATE","OAKLAND","ST. ANDREW M.B.C. PRIVATE P. C. P. C."," ","","","N","7thGradeData"
"6967517","ALAMEDA","PRIVATE","OAKLAND","ST. ANTHONY SCHOOL","25.0","25.0","100.0","Y","7thGradeData"
"6972939","ALAMEDA","PRIVATE","OAKLAND","ST. ELIZABETH ELEMENTARY"," ","","","N","7thGradeData"
"6973002","ALAMEDA","PRIVATE","OAKLAND","ST. LAWRENCE O'TOOLE ELEMENTARY"," ","","","N","7thGradeData"
"6967491","ALAMEDA","PRIVATE","OAKLAND","ST. MARTIN DE PORRES","20.0","20.0","100.0","Y","7thGradeData"
"6960694","ALAMEDA","PRIVATE","OAKLAND","ST. PAUL'S EPISCOPAL","42.0","42.0","100.0","Y","7thGradeData"
"6967533","ALAMEDA","PRIVATE","OAKLAND","ST. THERESA SCHOOL","34.0","34.0","100.0","Y","7thGradeData"
"6134498","ALAMEDA","PRIVATE","OAKLAND","WEST WIND ACADEMY"," ","","","N","7thGradeData"
"6972632","ALAMEDA","PRIVATE","PIEDMONT","CORPUS CHRISTI ELEMENTARY","27.0","27.0","100.0","Y","7thGradeData"
"6973135","ALAMEDA","PRIVATE","PIEDMONT","ZION LUTHERAN SCHOOL"," ","","","N","7thGradeData"
"6972574","ALAMEDA","PRIVATE","SAN LEANDRO","ASSUMPTION"," ","","","N","7thGradeData"
"7092612","ALAMEDA","PRIVATE","SAN LEANDRO","INTERNATIONAL BIBLE BAPTIST ACADEMY"," ","","","N","7thGradeData"
"7072317","ALAMEDA","PRIVATE","SAN LEANDRO","PRINCIPLED ACADEMY, THE","13.0","12.0","92.31","Y","7thGradeData"
"7035512","ALAMEDA","PRIVATE","SAN LEANDRO","SENECA FAMILY OF AGENCIES - JAMES BALDWIN ACADEMY","12.0","12.0","100.0","Y","7thGradeData"
"6972947","ALAMEDA","PRIVATE","SAN LEANDRO","ST. FELICITAS CATHOLIC SCHOOL","31.0","31.0","100.0","Y","7thGradeData"
"6970636","ALAMEDA","PRIVATE","SAN LEANDRO","ST. LEANDER","22.0","22.0","100.0","Y","7thGradeData"
"6201172","ALAMEDA","PRIVATE","SAN LEANDRO","STARS HIGH SCHOOL"," ","","","N","7thGradeData"
"6972624","ALAMEDA","PRIVATE","SAN LORENZO","CALVARY LUTHERAN ELEMENTARY","10.0","10.0","100.0","Y","7thGradeData"
"6998488","ALAMEDA","PRIVATE","SAN LORENZO","REDWOOD CHRISTIAN MIDDLE SCHOOL AND HIGH SCHOOL","46.0","44.0","95.65","Y","7thGradeData"
"6131239","ALAMEDA","PRIVATE","SAN LORENZO","SHINING LIGHT CHRISTIAN ACADEMY"," ","","","N","7thGradeData"
"6970602","ALAMEDA","PRIVATE","SAN LORENZO","ST. JOHN ELEMENTARY","19.0","19.0","100.0","Y","7thGradeData"
"6138648","ALAMEDA","PRIVATE","UNION CITY","MISSION HILLS MIDDLE SCHOOL","20.0","19.0","95.0","Y","7thGradeData"
"6200877","ALAMEDA","PRIVATE","UNION CITY","NORTHSTAR SCHOOL","15.0","11.0","73.33","Y","7thGradeData"
"6977862","ALAMEDA","PRIVATE","UNION CITY","OUR LADY OF THE ROSARY","14.0","14.0","100.0","Y","7thGradeData"
"7096225","ALAMEDA","PRIVATE","UNION CITY","PURPLE LOTUS BUDDHIST SCHOOL"," ","","","N","7thGradeData"
"7088743","ALAMEDA","PRIVATE","UNION CITY","UNION CITY CHRISTIAN SCHOOL"," ","","","N","7thGradeData"
"0100001","ALAMEDA","PRIVATE","RICHMOND","TEST 7TH GRADE","17.0","13.0","76.47","Y","7thGradeData"
"0230011","ALPINE","PUBLIC","MARKLEEVILLE","ALPINE COUNTY OPPORTUNITY"," ","","","N","7thGradeData"
"0230029","ALPINE","PUBLIC","MARKLEEVILLE","ALPINE COUNTY SECONDARY COMMUNITY DAY"," ","","","N","7thGradeData"
"6002794","ALPINE","PUBLIC","MARKLEEVILLE","DIAMOND VALLEY ELEMENTARY"," ","","","N","7thGradeData"
"0129692","AMADOR","PUBLIC","PLYMOUTH","SHENANDOAH VALLEY","30.0","29.0","96.67","Y","7thGradeData"
"6107395","AMADOR","PUBLIC","JACKSON","IONE JUNIOR HIGH","158.0","150.0","94.94","Y","7thGradeData"
"6107387","AMADOR","PUBLIC","JACKSON","JACKSON JUNIOR HIGH","135.0","130.0","96.3","Y","7thGradeData"
"6002919","BUTTE","PUBLIC","BANGOR","BANGOR ELEMENTARY","12.0","11.0","91.67","Y","7thGradeData"
"6002943","BUTTE","PUBLIC","BIGGS","BIGGS ELEMENTARY","54.0","52.0","96.3","Y","7thGradeData"
"0114991","BUTTE","PUBLIC","CHICO","CORE BUTTE CHARTER","39.0","34.0","87.18","Y","7thGradeData"
"0430090","BUTTE","PUBLIC","CHICO","LEARNING COMMUNITY CHARTER SCHOOL","10.0","9.0","90.0","Y","7thGradeData"
"6069256","BUTTE","PUBLIC","OROVILLE","BUTTE COUNTY SPECIAL EDUCATION","13.0","13.0","100.0","Y","7thGradeData"
"0128256","BUTTE","PUBLIC","OROVILLE","CENTRAL MIDDLE - RISE","23.0","22.0","95.65","Y","7thGradeData"
"0128264","BUTTE","PUBLIC","PARADISE","PARADISE INTERMEDIATE - RISE","20.0","17.0","85.0","Y","7thGradeData"
"6057129","BUTTE","PUBLIC","CHICO","BIDWELL JUNIOR HIGH","255.0","253.0","99.22","Y","7thGradeData"
"6119523","BUTTE","PUBLIC","CHICO","BLUE OAK CHARTER","54.0","44.0","81.48","Y","7thGradeData"
"0123976","BUTTE","PUBLIC","CHICO","CENTER FOR ALTERNATIVE LEARNING","14.0","14.0","100.0","Y","7thGradeData"
"6113773","BUTTE","PUBLIC","CHICO","CHICO COUNTRY DAY","60.0","55.0","91.67","Y","7thGradeData"
"6057137","BUTTE","PUBLIC","CHICO","CHICO JUNIOR HIGH","323.0","316.0","97.83","Y","7thGradeData"
"6116610","BUTTE","PUBLIC","CHICO","MARSH -HARRY M.- JUNIOR HIGH","307.0","294.0","95.77","Y","7thGradeData"
"0123810","BUTTE","PUBLIC","CHICO","WILDFLOWER OPEN CLASSROOM","13.0","12.0","92.31","Y","7thGradeData"
"6105761","BUTTE","PUBLIC","DURHAM","DURHAM INTERMEDIATE","90.0","88.0","97.78","Y","7thGradeData"
"6003164","BUTTE","PUBLIC","GRIDLEY","SYCAMORE MIDDLE","142.0","138.0","97.18","Y","7thGradeData"
