facility_num,county,is_public,city,facility_name,enrollment,n,pct,vac_info_type,reported
116962,Riverside,PUBLIC,Hemet,RANCHO VIEJO MIDDLE,401,396,99,7thGradeData,Y
330911564,Riverside,PUBLIC,Hemet,FRUITVALE HEADSTART,79,77,98,ChildCareData,Y
334818073,Riverside,PUBLIC,Hemet,FSA.HEMET CDC,92,90,98,ChildCareData,Y
334844562,Riverside,PUBLIC,Hemet,HEMET ELEMENTARY PRESCHOOL,87,85,98,ChildCareData,Y
330908837,Riverside,PUBLIC,Hemet,HEMET HEADSTART/STATE PRESCHOOL.LITTLE LAKE SOUTH,59,57,98,ChildCareData,Y
334819323,Riverside,PUBLIC,Hemet,MCSWEENY ELEMENTARY SCHOOL PRESCHOOL PROGRAM,87,85,98,ChildCareData,Y
334820741,Riverside,PUBLIC,Hemet,RAMONA ELEMENTARY STATE PRESCHOOL,90,88,98,ChildCareData,Y
132522,Riverside,PUBLIC,Hemet,BAYPOINT PREPARATORY ACADEMY,67,65,98,KindergartenData,Y
120675,Riverside,PUBLIC,Hemet,WESTERN CENTER ACADEMY,136,133,98,7thGradeData,Y
6110415,Riverside,PUBLIC,Hemet,BAUTISTA CREEK ELEMENTARY,171,168,98,KindergartenData,Y
6084628,Riverside,PUBLIC,Hemet,ACACIA MIDDLE,254,250,98,7thGradeData,Y
102772,Riverside,PUBLIC,Hemet,CAWSTON ELEMENTARY,119,116,97,KindergartenData,Y
6032148,Riverside,PUBLIC,Hemet,WHITTIER ELEMENTARY,144,140,97,KindergartenData,Y
135251,Riverside,PUBLIC,Hemet,Hemet Elementary,188,183,97,KindergartenData,Y
6106728,Riverside,PUBLIC,Hemet,VALLE VISTA ELEMENTARY,122,117,96,KindergartenData,Y
334830775,Riverside,PUBLIC,Hemet,JACOB WIENS ELEMENTARY SCHOOL PRESCHOOL,48,45,95,ChildCareData,Y
334819322,Riverside,PUBLIC,Hemet,VALLE VISTA ELEMENTARY PRESCHOOL PROGRAM,47,44,95,ChildCareData,Y
107631,Riverside,PUBLIC,Hemet,FAMILY TREE LEARNING CENTER,26,24,95,7thGradeData,Y
132522,Riverside,PUBLIC,Hemet,BAYPOINT PREPARATORY ACADEMY,28,26,95,7thGradeData,Y
6032130,Riverside,PUBLIC,Hemet,RAMONA ELEMENTARY,117,111,95,KindergartenData,Y
6109805,Riverside,PUBLIC,Hemet,FRUITVALE ELEMENTARY,132,125,95,KindergartenData,Y
101139,Riverside,PUBLIC,Hemet,HARMONY ELEMENTARY,97,92,95,KindergartenData,Y
6032114,Riverside,PUBLIC,Idyllwild-Pine Cove,IDYLLWILD,43,40,95,7thGradeData,Y
6032114,Riverside,PUBLIC,Idyllwild-Pine Cove,IDYLLWILD,33,29,88,KindergartenData,Y
6109789,Riverside,PUBLIC,Indian Wells,GERALD R. FORD ELEMENTARY,149,147,99,KindergartenData,Y
330911336,Riverside,HEAD START,Indio,DSUSD/EISENHOWER ECE CENTER,62,60,98,ChildCareData,Y
334841005,Riverside,HEAD START,Indio,DSUSD/JOHNSON ECE CENTER,63,61,98,ChildCareData,Y
334805756,Riverside,HEAD START,Indio,DSUSD/SUMMER FIELD ECE CENTER,63,61,98,ChildCareData,Y
334802889,Riverside,PRIVATE,Indio,OCS OUR LADY OF PERPETUAL HELP PRESCHOOL,54,52,98,ChildCareData,Y
334844013,Riverside,PRIVATE,Indio,DESERT PRESCHOOL ACADEMY,25,23,95,ChildCareData,Y
330910754,Riverside,PRIVATE,Indio,INDIO PALMS LEARNING LAND,28,26,95,ChildCareData,Y
334809549,Riverside,PRIVATE,Indio,MARTHA'S VILLAGE & KITCHEN,22,20,95,ChildCareData,Y
334844172,Riverside,PRIVATE,Indio,RENU HOPE FOUNDATION,20,19,95,ChildCareData,Y
6976831,Riverside,PRIVATE,Indio,OUR LADY OF PERPETUAL HELP,27,25,95,KindergartenData,Y
334841977,Riverside,PRIVATE,Indio,UNITED FAMILIES INC INDIO,30,28,93,ChildCareData,Y
6108955,Riverside,PUBLIC,Indio,JAMES MADISON ELEMENTARY,103,101,99,KindergartenData,Y
119305,Riverside,PUBLIC,Indio,DESERT RIDGE ACADEMY,484,479,99,7thGradeData,Y
6109797,Riverside,PUBLIC,Indio,INDIO MIDDLE,268,265,99,7thGradeData,Y
6118855,Riverside,PUBLIC,Indio,JOHN GLENN MIDDLE SCHOOL OF INTERNATIONAL STUDIES,408,403,99,7thGradeData,Y
6032015,Riverside,PUBLIC,Indio,THOMAS JEFFERSON MIDDLE,239,236,99,7thGradeData,Y
334801997,Riverside,PUBLIC,Indio,DESERT YMCA/DORIS MECHANICK CDC,78,76,98,ChildCareData,Y
6031942,Riverside,PUBLIC,Indio,DWIGHT EISENHOWER ELEMENTARY,95,93,98,KindergartenData,Y
6031967,Riverside,PUBLIC,Indio,HERBERT HOOVER ELEMENTARY,88,86,98,KindergartenData,Y
6031975,Riverside,PUBLIC,Indio,JOHN F. KENNEDY ELEMENTARY,86,84,98,KindergartenData,Y
6116636,Riverside,PUBLIC,Indio,LYNDON B. JOHNSON ELEMENTARY,90,88,98,KindergartenData,Y
6032007,Riverside,PUBLIC,Indio,THEODORE ROOSEVELT ELEMENTARY,97,95,98,KindergartenData,Y
6031983,Riverside,PUBLIC,Indio,MARTIN VAN BUREN ELEMENTARY,112,110,98,KindergartenData,Y
6117774,Riverside,PUBLIC,Indio,MOUNTAIN VISTA ELEMENTARY,122,120,98,KindergartenData,Y
108464,Riverside,PUBLIC,Indio,CARRILLO RANCH ELEMENTARY,108,105,97,KindergartenData,Y
6118863,Riverside,PUBLIC,Indio,AMELIA EARHART ELEMENTARY SCHOOL OF INTERNATIONAL STUDIES,147,143,97,KindergartenData,Y
6031934,Riverside,PUBLIC,Indio,ANDREW JACKSON ELEMENTARY,124,119,96,KindergartenData,Y
334811698,Riverside,PUBLIC,Indio,DSUSD/HOOVER ECE CENTER,37,35,95,ChildCareData,Y
334807098,Riverside,PUBLIC,Indio,DSUSD/JACKSON ECE CENTER,37,35,95,ChildCareData,Y
330910921,Riverside,PUBLIC,Indio,DSUSD/VAN BUREN ECE CENTER,37,35,95,ChildCareData,Y
100164,Riverside,PUBLIC,Indio,DR. REYNALDO J. CARREON JR. ACADEMY,123,112,91,KindergartenData,Y
334820583,Riverside,HEAD START,Jurupa Valley,JURUPA USD SCHOOL READINESS CENTER,78,76,98,ChildCareData,Y
330910778,Riverside,HEAD START,Jurupa Valley,JUSD/INA ARBUCKLE ELEMENTARY,38,36,95,ChildCareData,Y
330910779,Riverside,HEAD START,Jurupa Valley,JUSD/PACIFIC AVENUE ELEMENTARY,36,34,95,ChildCareData,Y
334801979,Riverside,HEAD START,Jurupa Valley,JUSD/TROTH STREET ELEMENTARY PRESCHOOL,40,38,95,ChildCareData,Y
334841308,Riverside,PRIVATE,Jurupa Valley,ALL ABOUT KIDS CHILD DEVELOPMENT CENTER,27,25,95,ChildCareData,Y
334841934,Riverside,PUBLIC,Jurupa Valley,FSA.RUBIDOUX CDC,152,150,99,ChildCareData,Y
6032205,Riverside,PUBLIC,Jurupa Valley,PEDLEY ELEMENTARY,125,123,99,KindergartenData,Y
6106843,Riverside,PUBLIC,Jurupa Valley,SUNNYSLOPE ELEMENTARY,113,111,99,KindergartenData,Y
6032221,Riverside,PUBLIC,Jurupa Valley,TROTH STREET ELEMENTARY,112,110,99,KindergartenData,Y
6059075,Riverside,PUBLIC,Jurupa Valley,JURUPA MIDDLE,601,594,99,7thGradeData,Y
6112858,Riverside,PUBLIC,Jurupa Valley,MIRA LOMA MIDDLE,450,445,99,7thGradeData,Y
6061774,Riverside,PUBLIC,Jurupa Valley,MISSION MIDDLE,423,418,99,7thGradeData,Y
6032163,Riverside,PUBLIC,Jurupa Valley,GLEN AVON ELEMENTARY,84,82,98,KindergartenData,Y
6110548,Riverside,PUBLIC,Jurupa Valley,GRANITE HILL ELEMENTARY,62,60,98,KindergartenData,Y
6032171,Riverside,PUBLIC,Jurupa Valley,INA ARBUCKLE ELEMENTARY,86,84,98,KindergartenData,Y
6032213,Riverside,PUBLIC,Jurupa Valley,RUSTIC LANE ELEMENTARY,83,81,98,KindergartenData,Y
6032247,Riverside,PUBLIC,Jurupa Valley,WEST RIVERSIDE ELEMENTARY,93,91,98,KindergartenData,Y
6106835,Riverside,PUBLIC,Jurupa Valley,CAMINO REAL ELEMENTARY,104,102,98,KindergartenData,Y
119321,Riverside,PUBLIC,Jurupa Valley,LOUIS VANDERMOLEN FUNDAMENTAL ELEMENTARY,150,145,97,KindergartenData,Y
6032197,Riverside,PUBLIC,Jurupa Valley,PACIFIC AVENUE ACADEMY OF MUSIC,61,59,97,KindergartenData,Y
6032239,Riverside,PUBLIC,Jurupa Valley,VAN BUREN ELEMENTARY,73,71,97,KindergartenData,Y
6105837,Riverside,PUBLIC,Jurupa Valley,INDIAN HILLS ELEMENTARY,75,72,96,KindergartenData,Y
330910781,Riverside,PUBLIC,Jurupa Valley,JUSD/MISSION BELL ELEMENTARY STATE PRESCHOOL,48,45,95,ChildCareData,Y
330910782,Riverside,PUBLIC,Jurupa Valley,JUSD/RUSTIC LANE ELEMENTARY,48,45,95,ChildCareData,Y
330911132,Riverside,PUBLIC,Jurupa Valley,JUSD/SUNNYSLOPE ELEMENTARY STATE PRESCHOOL,48,45,95,ChildCareData,Y
334803849,Riverside,PUBLIC,Jurupa Valley,JUSD/VAN BUREN ELEMENTARY,48,45,95,ChildCareData,Y
330910780,Riverside,PUBLIC,Jurupa Valley,JUSD/WEST ELEMENTARY PRESCHOOL/HEADSTART,38,36,95,ChildCareData,Y
6032189,Riverside,PUBLIC,Jurupa Valley,MISSION BELL ELEMENTARY,56,53,95,KindergartenData,Y
6111280,Riverside,PUBLIC,Jurupa Valley,STONE AVENUE ELEMENTARY,88,82,93,KindergartenData,Y
6104491,Riverside,PUBLIC,Jurupa Valley,SKY COUNTRY ELEMENTARY,137,126,92,KindergartenData,Y
6113518,Riverside,PUBLIC,Jurupa Valley,PERALTA ELEMENTARY,74,68,92,KindergartenData,Y
334809049,Riverside,PRIVATE,La Quinta,FIRST SCHOOL OF THE DESERT.LA QUINTA,111,109,99,ChildCareData,Y
330910855,Riverside,PRIVATE,La Quinta,DESERT YMCA/LA QUINTA PRESCHOOL,56,54,96,ChildCareData,Y
107961,Riverside,PUBLIC,La Quinta,BENJAMIN FRANKLIN ELEMENTARY,117,115,99,KindergartenData,Y
6106082,Riverside,PUBLIC,La Quinta,HARRY S. TRUMAN ELEMENTARY,139,137,99,KindergartenData,Y
6107759,Riverside,PUBLIC,La Quinta,LA QUINTA MIDDLE,216,213,99,7thGradeData,Y
111021,Riverside,PUBLIC,La Quinta,COLONEL MITCHELL PAIGE MIDDLE,244,236,97,7thGradeData,Y
334819247,Riverside,PUBLIC,La Quinta,DSUSD ADAMS EARLY CHILDHOOD LEARING CENTER,38,36,95,ChildCareData,Y
334803956,Riverside,PUBLIC,La Quinta,DSUSD CHILD DEVELOPMENT CENTER,38,36,95,ChildCareData,Y
330910580,Riverside,HEAD START,Lake Elsinore,LAKE ELSINORE PRESCHOOL MACHADO HSS PRESCHOOL,124,122,99,ChildCareData,Y
334810701,Riverside,HEAD START,Lake Elsinore,LAKE ELSINORE PRESCHOOL JEANNETTE ELLIS,67,65,98,ChildCareData,Y
334806441,Riverside,HEAD START,Lake Elsinore,LAKE ELSINORE HEAD START PRESCHOOL RAILROAD CANYON,34,32,95,ChildCareData,Y
334842863,Riverside,HEAD START,Lake Elsinore,LAKE ELSINORE USD HEAD START LAKELAND VILLAGE SCHL,34,32,95,ChildCareData,Y
334843983,Riverside,PRIVATE,Lake Elsinore,STEPPING STONES PRESCHOOL AND CHILD CARE LLC,40,38,95,ChildCareData,Y
334844170,Riverside,PRIVATE,Lake Elsinore,STORYBOOK PRESCHOOL,53,50,94,ChildCareData,Y
113100,Riverside,PUBLIC,Lake Elsinore,EARL WARREN ELEMENTARY,148,146,99,KindergartenData,Y
6118442,Riverside,PUBLIC,Lake Elsinore,RICE CANYON ELEMENTARY,196,194,99,KindergartenData,Y
6108278,Riverside,PUBLIC,Lake Elsinore,WITHROW ELEMENTARY,123,121,99,KindergartenData,Y
6120463,Riverside,PUBLIC,Lake Elsinore,CANYON LAKE MIDDLE,341,337,99,7thGradeData,Y
6071203,Riverside,PUBLIC,Lake Elsinore,ELSINORE MIDDLE,283,280,99,7thGradeData,Y
122960,Riverside,PUBLIC,Lake Elsinore,LAKELAND VILLAGE,116,114,99,7thGradeData,Y
6105548,Riverside,PUBLIC,Lake Elsinore,TERRA COTTA MIDDLE,421,416,99,7thGradeData,Y
116798,Riverside,PUBLIC,Lake Elsinore,PRESCHOOL,73,71,98,ChildCareData,Y
122960,Riverside,PUBLIC,Lake Elsinore,LAKELAND VILLAGE,95,93,98,KindergartenData,Y
6032056,Riverside,PUBLIC,Lake Elsinore,MACHADO ELEMENTARY,91,89,98,KindergartenData,Y
6120455,Riverside,PUBLIC,Lake Elsinore,COTTONWOOD CANYON ELEMENTARY,115,113,98,KindergartenData,Y
125906,Riverside,PUBLIC,Lake Elsinore,HERK BOURIS ELEMENTARY,182,178,98,KindergartenData,Y
6032031,Riverside,PUBLIC,Lake Elsinore,ELSINORE ELEMENTARY,122,118,97,KindergartenData,Y
6111082,Riverside,PUBLIC,Lake Elsinore,TUSCANY HILLS ELEMENTARY,113,109,96,KindergartenData,Y
6107189,Riverside,PUBLIC,Lake Elsinore,RAILROAD CANYON ELEMENTARY,145,139,96,KindergartenData,Y
334820772,Riverside,PUBLIC,Lake Elsinore,LAKE ELSINORE PRESCHOOL EARL WARREN,46,43,95,ChildCareData,Y
334840476,Riverside,PUBLIC,Lake Elsinore,LAKE ELSINORE UNIFIED SCHOOL DISTRICT CHILDCARE,24,22,95,ChildCareData,Y
334812818,Riverside,HEAD START,Mecca,RCOE.MECCA MIGRANT HEAD START CENTER,60,58,98,ChildCareData,Y
330910825,Riverside,HEAD START,Mecca,CVUSD . MECCA HS CENTER,27,25,95,ChildCareData,Y
6032254,Riverside,PUBLIC,Mecca,MECCA ELEMENTARY,113,111,99,KindergartenData,Y
6114789,Riverside,PUBLIC,Mecca,SAUL MARTINEZ ELEMENTARY,189,187,99,KindergartenData,Y
334802078,Riverside,PUBLIC,Mecca,CVUSD.NUEVA VISTA CHILD CARE,23,21,95,ChildCareData,Y
334840049,Riverside,PRIVATE,Menifee,CALLIE KIRPATRICK CDC,24,22,95,ChildCareData,Y
334840048,Riverside,PRIVATE,Menifee,SOUTHSHORE CDC,20,19,95,ChildCareData,Y
100503,Riverside,PUBLIC,Menifee,FREEDOM CREST ELEMENTARY,105,103,99,KindergartenData,Y
116749,Riverside,PUBLIC,Menifee,SOUTHSHORE ELEMENTARY,127,125,99,KindergartenData,Y
127761,Riverside,PUBLIC,Menifee,BOULDER RIDGE ELEMENTARY,125,123,99,KindergartenData,Y
6119721,Riverside,PUBLIC,Menifee,BELL MOUNTAIN MIDDLE,408,403,99,7thGradeData,Y
119206,Riverside,PUBLIC,Menifee,HANS CHRISTENSEN MIDDLE,242,239,99,7thGradeData,Y
6107197,Riverside,PUBLIC,Menifee,MENIFEE VALLEY MIDDLE,376,372,99,7thGradeData,Y
109843,Riverside,PUBLIC,Menifee,SANTA ROSA ACADEMY,149,147,99,7thGradeData,Y
114066,Riverside,PUBLIC,Menifee,ETHAN A CHASE MIDDLE,399,395,99,7thGradeData,Y
334810877,Riverside,PUBLIC,Menifee,SAN JACINTO CHILD DEVELOPMENT & EDUCATION CENTER,87,85,98,ChildCareData,Y
110601,Riverside,PUBLIC,Menifee,EVANS RANCH ELEMENTARY,95,93,98,KindergartenData,Y
334841029,Riverside,PUBLIC,Menifee,MENIFEE CHILD DEVELOPMENT CENTER,155,152,98,ChildCareData,Y
6110365,Riverside,PUBLIC,Menifee,CALLIE KIRKPATRICK ELEMENTARY,116,111,96,KindergartenData,Y
109843,Riverside,PUBLIC,Menifee,SANTA ROSA ACADEMY,122,117,96,KindergartenData,Y
334819429,Riverside,PUBLIC,Menifee,MENIFEE PRESCHOOL,135,130,96,ChildCareData,Y
6108229,Riverside,PUBLIC,Menifee,CHESTER W. MORRISON ELEMENTARY,81,78,96,KindergartenData,Y
334844065,Riverside,PUBLIC,Menifee,MENIFEE PRESCHOOL.QUAIL VALLEY,48,45,95,ChildCareData,Y
334843991,Riverside,PUBLIC,Menifee,RSD.BOULDER RIDGE PRESCHOOL,33,31,95,ChildCareData,Y
334817907,Riverside,PRIVATE,Jurupa Valley,TUTOR TIME CHILD CARE/LEARNING CENTER,104,102,98,ChildCareData,Y
334830810,Riverside,PRIVATE,Jurupa Valley,KINGSTON ACADEMY,43,40,95,ChildCareData,Y
334843124,Riverside,PRIVATE,Jurupa Valley,LITTLE STEP PRESCHOOL AND CHILD CARE CENTER,37,35,95,ChildCareData,Y
330910640,Riverside,HEAD START,Moreno Valley,EDGEMONT ELEMENTARY HEAD START,65,63,98,ChildCareData,Y
334805396,Riverside,HEAD START,Moreno Valley,BUTTERFIELD ELEMENTARY HEAD START,72,69,96,ChildCareData,Y
334805395,Riverside,HEAD START,Moreno Valley,ARMADA ELEMENTARY HEAD START,80,77,96,ChildCareData,Y
330911585,Riverside,HEAD START,Moreno Valley,RCOE . MORENO VALLEY HEAD START,45,42,95,ChildCareData,Y
330910811,Riverside,HEAD START,Moreno Valley,RAINBOW SPRINGS HEADSTART,36,34,94,ChildCareData,Y
334840745,Riverside,PRIVATE,Moreno Valley,FSA.OLIVEWOOD CDC,243,240,99,ChildCareData,Y
330910505,Riverside,PRIVATE,Moreno Valley,CHILDTIME CHILDREN'S CENTER,65,63,98,ChildCareData,Y
334807214,Riverside,PRIVATE,Moreno Valley,JAN PETERSON CHILD DAY CARE CENTER,69,67,98,ChildCareData,Y
334804329,Riverside,PRIVATE,Moreno Valley,KINDERCARE LEARNING CENTER,60,58,98,ChildCareData,Y
334805424,Riverside,PRIVATE,Moreno Valley,RCCD MORENO VALLEY COLLEGE ECE CENTER,77,75,98,ChildCareData,Y
330907996,Riverside,PRIVATE,Moreno Valley,SHEPHERD OF THE VALLEY CHILD CARE CENTER,64,62,98,ChildCareData,Y
334805485,Riverside,PRIVATE,Moreno Valley,OCS ST CHRISTOPHER PRESCHOOL,25,23,95,ChildCareData,Y
334817656,Riverside,PRIVATE,Moreno Valley,RENU HOPE FOUNDATION,42,39,95,ChildCareData,Y
334843214,Riverside,PRIVATE,Moreno Valley,SUNNYMEAD MONTESSORI SCHOOL,20,19,95,ChildCareData,Y
330907911,Riverside,PRIVATE,Moreno Valley,VALLEY CHRISTIAN ACADEMY,21,19,95,ChildCareData,Y
7085731,Riverside,PRIVATE,Moreno Valley,CALVARY CHAPEL CHRISTIAN,40,38,95,KindergartenData,Y
334804323,Riverside,PRIVATE,Moreno Valley,KINDERCARE LEARNING CENTER,65,59,91,ChildCareData,Y
334812819,Riverside,PUBLIC,Moreno Valley,FSA.HEMLOCK CDC,103,101,99,ChildCareData,Y
115840,Riverside,PUBLIC,Moreno Valley,RAINBOW SPRINGS,381,377,99,ChildCareData,Y
334840454,Riverside,PUBLIC,Moreno Valley,VVUSD EL POTRERO PRESCHOOL,242,239,99,ChildCareData,Y
6107890,Riverside,PUBLIC,Moreno Valley,BEAR VALLEY ELEMENTARY,109,107,99,KindergartenData,Y
6103501,Riverside,PUBLIC,Moreno Valley,BUTTERFIELD ELEMENTARY,181,179,99,KindergartenData,Y
6106967,Riverside,PUBLIC,Moreno Valley,CHAPARRAL HILLS ELEMENTARY,123,121,99,KindergartenData,Y
6107080,Riverside,PUBLIC,Moreno Valley,CLOVERDALE ELEMENTARY,125,123,99,KindergartenData,Y
6106942,Riverside,PUBLIC,Moreno Valley,CREEKSIDE ELEMENTARY,100,99,99,KindergartenData,Y
6032304,Riverside,PUBLIC,Moreno Valley,EDGEMONT ELEMENTARY,117,115,99,KindergartenData,Y
6108724,Riverside,PUBLIC,Moreno Valley,HENDRICK RANCH ELEMENTARY,120,118,99,KindergartenData,Y
6032312,Riverside,PUBLIC,Moreno Valley,MIDLAND ELEMENTARY,126,124,99,KindergartenData,Y
6104582,Riverside,PUBLIC,Moreno Valley,RAMONA ELEMENTARY,161,159,99,KindergartenData,Y
6109508,Riverside,PUBLIC,Moreno Valley,RIDGE CREST ELEMENTARY,103,101,99,KindergartenData,Y
125666,Riverside,PUBLIC,Moreno Valley,EXCEL PREP CHARTER . IE,136,134,99,KindergartenData,Y
6109565,Riverside,PUBLIC,Moreno Valley,MARY MCLEOD BETHUNE ELEMENTARY,182,180,99,KindergartenData,Y
6108039,Riverside,PUBLIC,Moreno Valley,RAINBOW RIDGE ELEMENTARY,102,100,99,KindergartenData,Y
6108047,Riverside,PUBLIC,Moreno Valley,VICTORIANO ELEMENTARY,103,101,99,KindergartenData,Y
6108674,Riverside,PUBLIC,Moreno Valley,BADGER SPRINGS MIDDLE,426,421,99,7thGradeData,Y
6109979,Riverside,PUBLIC,Moreno Valley,LANDMARK MIDDLE,387,383,99,7thGradeData,Y
6107643,Riverside,PUBLIC,Moreno Valley,MOUNTAIN VIEW MIDDLE,444,439,99,7thGradeData,Y
6110027,Riverside,PUBLIC,Moreno Valley,PALM MIDDLE,458,453,99,7thGradeData,Y
6108690,Riverside,PUBLIC,Moreno Valley,SUNNYMEAD MIDDLE,468,463,99,7thGradeData,Y
6106058,Riverside,PUBLIC,Moreno Valley,VISTA HEIGHTS MIDDLE,394,390,99,7thGradeData,Y
112102,Riverside,PUBLIC,Moreno Valley,MARCH MIDDLE,269,266,99,7thGradeData,Y
6111033,Riverside,PUBLIC,Moreno Valley,VISTA VERDE MIDDLE,320,316,99,7thGradeData,Y
116251,Riverside,PUBLIC,Moreno Valley,EL POTRERO PRE.SCHOOL,52,50,98,ChildCareData,Y
6108732,Riverside,PUBLIC,Moreno Valley,HIDDEN SPRINGS ELEMENTARY,94,92,98,KindergartenData,Y
6110928,Riverside,PUBLIC,Moreno Valley,SENECA ELEMENTARY,95,93,98,KindergartenData,Y
6106041,Riverside,PUBLIC,Moreno Valley,SERRANO ELEMENTARY,95,93,98,KindergartenData,Y
6105514,Riverside,PUBLIC,Moreno Valley,HONEY HOLLOW ELEMENTARY,123,121,98,KindergartenData,Y
6108716,Riverside,PUBLIC,Moreno Valley,BOX SPRINGS ELEMENTARY,126,123,98,KindergartenData,Y
6109110,Riverside,PUBLIC,Moreno Valley,NORTH RIDGE ELEMENTARY,128,126,98,KindergartenData,Y
6032338,Riverside,PUBLIC,Moreno Valley,SUNNYMEAD ELEMENTARY,157,154,98,KindergartenData,Y
6032288,Riverside,PUBLIC,Moreno Valley,ARMADA ELEMENTARY,205,201,98,KindergartenData,Y
108134,Riverside,PUBLIC,Moreno Valley,LA JOLLA ELEMENTARY,116,113,97,KindergartenData,Y
109116,Riverside,PUBLIC,Moreno Valley,LASSELLE ELEMENTARY,121,117,97,KindergartenData,Y
6103519,Riverside,PUBLIC,Moreno Valley,SUNNYMEADOWS ELEMENTARY,123,119,97,KindergartenData,Y
330911137,Riverside,PUBLIC,Moreno Valley,SENECA ELEMENTARY PRESCHOOL,48,45,95,ChildCareData,Y
334802907,Riverside,PUBLIC,Moreno Valley,SERRANO ELEMENTARY PRESCHOOL,48,45,95,ChildCareData,Y
334830574,Riverside,PUBLIC,Moreno Valley,SUNNYMEAD ELEMENTARY PRESCHOOL,48,45,95,ChildCareData,Y
3330685,Riverside,PUBLIC,Moreno Valley,MORENO VALLEY COMMUNITY LEARNING CENTER,43,40,95,7thGradeData,Y
6106066,Riverside,PUBLIC,Moreno Valley,SUGAR HILL ELEMENTARY,114,108,95,KindergartenData,Y
102731,Riverside,PUBLIC,Moreno Valley,TOWNGATE ELEMENTARY,162,152,94,KindergartenData,Y
6032320,Riverside,PUBLIC,Moreno Valley,MORENO ELEMENTARY,101,93,92,KindergartenData,Y
334806633,Riverside,HEAD START,Murrieta,RCOE.MURRIETA HEAD START STATE PRESCHOOL,74,72,97,ChildCareData,Y
334804441,Riverside,HEAD START,Murrieta,KINDERCARE LEARNING CENTER,56,54,96,ChildCareData,Y
334841842,Riverside,PRIVATE,Murrieta,KIDDIE ACADEMY OF MURRIETA,100,99,99,ChildCareData,Y
330911475,Riverside,PRIVATE,Murrieta,"MURRIETA RANCH PRESCHOOL, INC.",280,277,99,ChildCareData,Y
334840381,Riverside,PRIVATE,Murrieta,CRAYON RANCH CHILD CARE CENTER,86,84,98,ChildCareData,Y
334818384,Riverside,PRIVATE,Murrieta,DISCOVERY ISLE CHILD DEVELOPMENT CENTER,73,71,98,ChildCareData,Y
334844364,Riverside,PRIVATE,Murrieta,"MURRIETA UNIVERSITY, LLC",79,77,98,ChildCareData,Y
334840999,Riverside,PRIVATE,Murrieta,CALVARY MURRIETA PRESCHOOL,72,69,96,ChildCareData,Y
334816976,Riverside,PRIVATE,Murrieta,ADVENTURE ISLAND CHRISTIAN PRESCHOOL,83,80,96,ChildCareData,Y
334818162,Riverside,PRIVATE,Murrieta,"READY, SET, GROW! PRE.SCHOOL",34,32,95,ChildCareData,Y
334841532,Riverside,PRIVATE,Murrieta,STEPPING STONES CHILD DEVELOPMENT CENTER,43,40,95,ChildCareData,Y
7083082,Riverside,PRIVATE,Murrieta,CALVARY MURRIETA CHRISTIAN SCHOOLS,43,40,95,KindergartenData,Y
7083082,Riverside,PRIVATE,Murrieta,CALVARY MURRIETA CHRISTIAN SCHOOLS,44,41,95,7thGradeData,Y
334842338,Riverside,PRIVATE,Murrieta,CHILDRENS LIGHTHOUSE LEARNING CENTER,114,106,93,ChildCareData,Y
334817876,Riverside,PRIVATE,Murrieta,PROMISE CHRISTIAN PRESCHOOL,93,84,90,ChildCareData,Y
100412,Riverside,PUBLIC,Murrieta,MONTE VISTA ELEMENTARY,142,140,99,KindergartenData,Y
117408,Riverside,PUBLIC,Murrieta,DOROTHY MCELHINNEY MIDDLE,470,465,99,7thGradeData,Y
6108849,Riverside,PUBLIC,Murrieta,SHIVELA MIDDLE,477,472,99,7thGradeData,Y
6120554,Riverside,PUBLIC,Murrieta,WARM SPRINGS MIDDLE,296,293,99,7thGradeData,Y
6107858,Riverside,PUBLIC,Murrieta,E. HALE CURRAN ELEMENTARY,86,84,98,KindergartenData,Y
6106868,Riverside,PUBLIC,Murrieta,AVAXAT ELEMENTARY,106,104,98,KindergartenData,Y
6032346,Riverside,PUBLIC,Murrieta,MURRIETA ELEMENTARY,142,139,98,KindergartenData,Y
6118558,Riverside,PUBLIC,Murrieta,DANIEL N. BUCHANAN ELEMENTARY,160,157,98,KindergartenData,Y
108639,Riverside,PUBLIC,Murrieta,OAK MEADOWS ELEMENTARY,184,180,98,KindergartenData,Y
105759,Riverside,PUBLIC,Murrieta,BELLA VISTA MIDDLE,448,438,98,7thGradeData,Y
114058,Riverside,PUBLIC,Murrieta,LISA J. MAILS ELEMENTARY,133,129,97,KindergartenData,Y
108530,Riverside,PUBLIC,Murrieta,ANTELOPE HILLS ELEMENTARY,116,111,96,KindergartenData,Y
105742,Riverside,PUBLIC,Murrieta,ALAMOS ELEMENTARY,120,115,96,KindergartenData,Y
6113625,Riverside,PUBLIC,Murrieta,TOVASHAL ELEMENTARY,128,123,96,KindergartenData,Y
6107841,Riverside,PUBLIC,Murrieta,ALTA MURRIETA ELEMENTARY,131,126,96,KindergartenData,Y
334840633,Riverside,PUBLIC,Murrieta,MURRIETA VALLEY USD/MONTE VISTA ELEMENTARY,24,22,95,ChildCareData,Y
334820648,Riverside,PUBLIC,Murrieta,MURRIETA VALLEY USD/TOVASHAL ELEMENTARY,47,44,95,ChildCareData,Y
6108153,Riverside,PUBLIC,Murrieta,RAIL RANCH ELEMENTARY,94,89,95,KindergartenData,Y
