county,city,vac_info_type,n
Amador,Sutter Creek,7thGradeData,731.0
Amador,Sutter Creek,KindergartenData,48.0
Butte,Bangor,7thGradeData,26.0
Butte,Bangor,ChildCareData,15.0
Butte,Bangor,KindergartenData,17.0
Butte,Berry Creek,ChildCareData,10.0
Butte,Biggs,7thGradeData,273.0
Butte,Biggs,KindergartenData,33.0
Butte,Chico,7thGradeData,6399.0
Butte,Chico,ChildCareData,1240.0
Butte,Chico,KindergartenData,1031.0
Butte,Durham,7thGradeData,476.0
Butte,Durham,ChildCareData,15.0
Butte,Durham,KindergartenData,60.0
Butte,Forest Ranch,KindergartenData,15.0
Butte,Gridley,7thGradeData,1018.0
Butte,Gridley,ChildCareData,126.0
Butte,Gridley,KindergartenData,196.0
Butte,Magalia,7thGradeData,276.0
Butte,Magalia,ChildCareData,42.0
Butte,Magalia,KindergartenData,85.0
Butte,Oroville,7thGradeData,3629.0
Butte,Oroville,ChildCareData,659.0
Butte,Oroville,KindergartenData,659.0
Butte,Palermo,7thGradeData,245.0
Butte,Palermo,ChildCareData,87.0
Butte,Paradise,7thGradeData,1754.0
Butte,Paradise,ChildCareData,225.0
Butte,Paradise,KindergartenData,209.0
Calaveras,Angels,7thGradeData,913.0
Calaveras,Angels,ChildCareData,19.0
Calaveras,Angels,KindergartenData,46.0
Calaveras,Arnold,ChildCareData,14.0
Calaveras,Arnold,KindergartenData,28.0
Calaveras,Avery,7thGradeData,161.0
Calaveras,Copperopolis,ChildCareData,14.0
Calaveras,Copperopolis,KindergartenData,29.0
Calaveras,Mokelumne Hill,KindergartenData,10.0
Calaveras,Murphys,ChildCareData,27.0
Calaveras,Murphys,KindergartenData,37.0
Calaveras,San Andreas,7thGradeData,1240.0
Calaveras,San Andreas,ChildCareData,49.0
Calaveras,San Andreas,KindergartenData,38.0
Calaveras,Vallecito,7thGradeData,40.0
Calaveras,Valley Springs,7thGradeData,497.0
Calaveras,Valley Springs,ChildCareData,105.0
Calaveras,Valley Springs,KindergartenData,117.0
Calaveras,West Point,ChildCareData,20.0
Calaveras,West Point,KindergartenData,13.0
Colusa,Arbuckle,7thGradeData,583.0
Colusa,Arbuckle,ChildCareData,99.0
Colusa,Arbuckle,KindergartenData,94.0
Colusa,Colusa,7thGradeData,611.0
Colusa,Colusa,ChildCareData,95.0
Colusa,Colusa,KindergartenData,135.0
Colusa,Grimes,KindergartenData,11.0
Colusa,Maxwell,7thGradeData,184.0
Colusa,Maxwell,ChildCareData,19.0
Colusa,Maxwell,KindergartenData,32.0
Colusa,Williams,7thGradeData,564.0
Colusa,Williams,ChildCareData,98.0
Colusa,Williams,KindergartenData,106.0
Contra Costa,Alamo,7thGradeData,2599.0
Contra Costa,Alamo,ChildCareData,269.0
Contra Costa,Alamo,KindergartenData,144.0
Contra Costa,Antioch,7thGradeData,8896.0
Contra Costa,Antioch,ChildCareData,891.0
Contra Costa,Antioch,KindergartenData,1410.0
Contra Costa,Bay Point,7thGradeData,542.0
Contra Costa,Bay Point,ChildCareData,293.0
Contra Costa,Brentwood,7thGradeData,6969.0
Contra Costa,Brentwood,ChildCareData,795.0
Contra Costa,Brentwood,KindergartenData,839.0
Contra Costa,Byron,7thGradeData,464.0
Contra Costa,Byron,KindergartenData,169.0
Contra Costa,Canyon,7thGradeData,7.0
Contra Costa,Clayton,7thGradeData,447.0
Contra Costa,Clayton,ChildCareData,102.0
Contra Costa,Clayton,KindergartenData,117.0
Contra Costa,Concord,7thGradeData,10539.0
Contra Costa,Concord,ChildCareData,1538.0
Contra Costa,Concord,KindergartenData,1447.0
Contra Costa,Crockett,7thGradeData,764.0
Contra Costa,Danville,7thGradeData,7056.0
Contra Costa,Danville,ChildCareData,1460.0
Contra Costa,Danville,KindergartenData,843.0
Contra Costa,Discovery Bay,ChildCareData,105.0
Contra Costa,Discovery Bay,KindergartenData,24.0
Contra Costa,El Cerrito,7thGradeData,2105.0
Contra Costa,El Cerrito,ChildCareData,296.0
Contra Costa,El Cerrito,KindergartenData,340.0
Contra Costa,El Sobrante (Contra Costa County),7thGradeData,698.0
Contra Costa,El Sobrante (Contra Costa County),ChildCareData,120.0
Contra Costa,El Sobrante (Contra Costa County),KindergartenData,208.0
Contra Costa,Hercules,7thGradeData,1537.0
Contra Costa,Hercules,ChildCareData,147.0
Contra Costa,Hercules,KindergartenData,212.0
Contra Costa,Kensington,ChildCareData,205.0
Contra Costa,Kensington,KindergartenData,72.0
Contra Costa,Knightsen,7thGradeData,106.0
Contra Costa,Knightsen,KindergartenData,45.0
Contra Costa,Lafayette,7thGradeData,2552.0
Contra Costa,Lafayette,ChildCareData,786.0
Contra Costa,Lafayette,KindergartenData,430.0
Contra Costa,Martinez,7thGradeData,2362.0
Contra Costa,Martinez,ChildCareData,502.0
Contra Costa,Martinez,KindergartenData,422.0
Contra Costa,Moraga,7thGradeData,1784.0
Contra Costa,Moraga,ChildCareData,499.0
Contra Costa,Moraga,KindergartenData,158.0
Contra Costa,Oakley,7thGradeData,3600.0
Contra Costa,Oakley,ChildCareData,328.0
Contra Costa,Oakley,KindergartenData,535.0
Contra Costa,Orinda,7thGradeData,1827.0
Contra Costa,Orinda,ChildCareData,335.0
Contra Costa,Orinda,KindergartenData,211.0
Contra Costa,Pinole,7thGradeData,2313.0
Contra Costa,Pinole,ChildCareData,55.0
Contra Costa,Pinole,KindergartenData,220.0
Contra Costa,Pittsburg,7thGradeData,4497.0
Contra Costa,Pittsburg,ChildCareData,784.0
Contra Costa,Pittsburg,KindergartenData,1323.0
Contra Costa,Pleasant Hill,7thGradeData,4009.0
Contra Costa,Pleasant Hill,ChildCareData,785.0
Contra Costa,Pleasant Hill,KindergartenData,616.0
Contra Costa,Richmond,7thGradeData,5709.0
Contra Costa,Richmond,ChildCareData,1736.0
Contra Costa,Richmond,KindergartenData,1150.0
Contra Costa,Rodeo,7thGradeData,60.0
Contra Costa,Rodeo,ChildCareData,205.0
Contra Costa,Rodeo,KindergartenData,137.0
Contra Costa,San Pablo,7thGradeData,1581.0
Contra Costa,San Pablo,ChildCareData,562.0
Contra Costa,San Pablo,KindergartenData,585.0
Contra Costa,San Ramon,7thGradeData,7200.0
Contra Costa,San Ramon,ChildCareData,819.0
Contra Costa,San Ramon,KindergartenData,1231.0
Contra Costa,Walnut Creek,7thGradeData,5515.0
Contra Costa,Walnut Creek,ChildCareData,1385.0
Contra Costa,Walnut Creek,KindergartenData,792.0
Del Norte,Crescent City,7thGradeData,1763.0
Del Norte,Crescent City,ChildCareData,179.0
Del Norte,Crescent City,KindergartenData,227.0
Del Norte,Fort Dick,KindergartenData,45.0
Del Norte,Klamath,KindergartenData,15.0
Del Norte,Smith River,7thGradeData,55.0
Del Norte,Smith River,ChildCareData,19.0
Del Norte,Smith River,KindergartenData,29.0
El Dorado,Cameron Park,7thGradeData,391.0
El Dorado,Cameron Park,ChildCareData,186.0
El Dorado,Cameron Park,KindergartenData,114.0
El Dorado,Camino,7thGradeData,91.0
El Dorado,Camino,ChildCareData,37.0
El Dorado,Camino,KindergartenData,54.0
El Dorado,Cool,7thGradeData,104.0
El Dorado,Cool,ChildCareData,38.0
El Dorado,Cool,KindergartenData,38.0
El Dorado,Costa Mesa,7thGradeData,114.0
El Dorado,Diamond Springs,7thGradeData,214.0
El Dorado,Diamond Springs,ChildCareData,116.0
El Dorado,El Dorado,7thGradeData,970.0
El Dorado,El Dorado Hills,7thGradeData,3541.0
El Dorado,El Dorado Hills,ChildCareData,372.0
El Dorado,El Dorado Hills,KindergartenData,548.0
El Dorado,Garden Valley,7thGradeData,530.0
El Dorado,Garden Valley,ChildCareData,8.0
El Dorado,Garden Valley,KindergartenData,6.0
El Dorado,Georgetown,7thGradeData,99.0
El Dorado,Georgetown,ChildCareData,40.0
El Dorado,Georgetown,KindergartenData,36.0
El Dorado,Huntington Park,KindergartenData,88.0
El Dorado,Orangevale,7thGradeData,104.0
El Dorado,Placerville,7thGradeData,2805.0
El Dorado,Placerville,ChildCareData,367.0
El Dorado,Placerville,KindergartenData,486.0
El Dorado,Pollock Pines,7thGradeData,144.0
El Dorado,Pollock Pines,ChildCareData,30.0
El Dorado,Pollock Pines,KindergartenData,71.0
El Dorado,Rescue,7thGradeData,423.0
El Dorado,Rescue,ChildCareData,48.0
El Dorado,Rescue,KindergartenData,172.0
El Dorado,Sacramento,7thGradeData,107.0
El Dorado,Sacramento,KindergartenData,56.0
El Dorado,Shingle Springs,7thGradeData,1903.0
El Dorado,Shingle Springs,ChildCareData,126.0
El Dorado,Shingle Springs,KindergartenData,129.0
El Dorado,Somerset,7thGradeData,94.0
El Dorado,Somerset,KindergartenData,19.0
El Dorado,South Lake Tahoe,7thGradeData,1744.0
El Dorado,South Lake Tahoe,ChildCareData,355.0
El Dorado,South Lake Tahoe,KindergartenData,338.0
El Dorado,Stockton,KindergartenData,119.0
El Dorado,Yerington,7thGradeData,121.0
Fresno,Auberry,7thGradeData,11.0
Fresno,Auberry,ChildCareData,12.0
Fresno,Burrel,KindergartenData,12.0
Fresno,Cantua Creek,7thGradeData,44.0
Fresno,Cantua Creek,ChildCareData,55.0
Fresno,Cantua Creek,KindergartenData,26.0
Fresno,Caruthers,7thGradeData,757.0
Fresno,Caruthers,ChildCareData,107.0
Fresno,Caruthers,KindergartenData,106.0
Fresno,Clovis,7thGradeData,11934.0
Fresno,Clovis,ChildCareData,1607.0
Fresno,Clovis,KindergartenData,1716.0
Fresno,Coalinga,7thGradeData,1527.0
Fresno,Coalinga,ChildCareData,259.0
Fresno,Coalinga,KindergartenData,198.0
Fresno,Del Rey,ChildCareData,55.0
Fresno,Del Rey,KindergartenData,38.0
Fresno,Dinuba,7thGradeData,109.0
Fresno,Dunlap,7thGradeData,119.0
Fresno,Dunlap,KindergartenData,36.0
Fresno,Firebaugh,7thGradeData,1031.0
Fresno,Firebaugh,ChildCareData,268.0
Fresno,Firebaugh,KindergartenData,203.0
Fresno,Five Points,7thGradeData,53.0
Fresno,Five Points,ChildCareData,57.0
Fresno,Five Points,KindergartenData,36.0
Fresno,Fowler,7thGradeData,1027.0
Fresno,Fowler,ChildCareData,119.0
Fresno,Fowler,KindergartenData,148.0
Fresno,Fresno,7thGradeData,48630.0
Fresno,Fresno,ChildCareData,7008.0
Fresno,Fresno,KindergartenData,9298.0
Fresno,Helm,7thGradeData,14.0
Fresno,Helm,KindergartenData,18.0
Fresno,Huron,7thGradeData,235.0
Fresno,Huron,ChildCareData,170.0
Fresno,Huron,KindergartenData,146.0
Fresno,Kerman,7thGradeData,1933.0
Fresno,Kerman,ChildCareData,216.0
Fresno,Kerman,KindergartenData,443.0
Fresno,Kingsburg,7thGradeData,1644.0
Fresno,Kingsburg,ChildCareData,205.0
Fresno,Kingsburg,KindergartenData,288.0
Fresno,Laton,7thGradeData,292.0
Fresno,Laton,ChildCareData,67.0
Fresno,Laton,KindergartenData,58.0
Fresno,Mendota,7thGradeData,1141.0
Fresno,Mendota,ChildCareData,219.0
Fresno,Mendota,KindergartenData,332.0
Fresno,Orange Cove,7thGradeData,988.0
Fresno,Orange Cove,ChildCareData,262.0
Fresno,Orange Cove,KindergartenData,283.0
Fresno,Parlier,7thGradeData,1380.0
Fresno,Parlier,ChildCareData,288.0
Fresno,Parlier,KindergartenData,368.0
Fresno,Prather,KindergartenData,77.0
Fresno,Raisin City,7thGradeData,55.0
Fresno,Raisin City,ChildCareData,46.0
Fresno,Raisin City,KindergartenData,46.0
Fresno,Reedley,7thGradeData,3404.0
Fresno,Reedley,ChildCareData,464.0
Fresno,Reedley,KindergartenData,511.0
Fresno,Riverdale,7thGradeData,756.0
Fresno,Riverdale,ChildCareData,106.0
Fresno,Riverdale,KindergartenData,131.0
Fresno,San Joaquin,7thGradeData,148.0
Fresno,San Joaquin,ChildCareData,133.0
Fresno,San Joaquin,KindergartenData,80.0
Fresno,Sanger,7thGradeData,4598.0
Fresno,Sanger,ChildCareData,550.0
Fresno,Sanger,KindergartenData,571.0
Fresno,Selma,7thGradeData,2818.0
Fresno,Selma,ChildCareData,596.0
Fresno,Selma,KindergartenData,531.0
Fresno,Tollhouse,7thGradeData,725.0
Fresno,Tranquillity,7thGradeData,523.0
Fresno,Tranquillity,KindergartenData,25.0
Glenn,Elk Creek,7thGradeData,11.0
Glenn,Elk Creek,KindergartenData,8.0
Glenn,Glenn,7thGradeData,23.0
Glenn,Hamilton City,7thGradeData,386.0
Glenn,Hamilton City,ChildCareData,62.0
Glenn,Hamilton City,KindergartenData,59.0
Glenn,Orland,7thGradeData,1142.0
Glenn,Orland,ChildCareData,134.0
Glenn,Orland,KindergartenData,247.0
Glenn,Princeton,7thGradeData,105.0
Glenn,Princeton,KindergartenData,15.0
Glenn,Willows,7thGradeData,794.0
Glenn,Willows,ChildCareData,121.0
Glenn,Willows,KindergartenData,132.0
Humboldt,Arcata,7thGradeData,1269.0
Humboldt,Arcata,ChildCareData,308.0
Humboldt,Arcata,KindergartenData,119.0
Humboldt,Bayside,7thGradeData,88.0
Humboldt,Bayside,KindergartenData,33.0
Humboldt,Blue Lake,7thGradeData,9.0
Humboldt,Blue Lake,ChildCareData,18.0
Humboldt,Blue Lake,KindergartenData,8.0
Humboldt,Briceland,ChildCareData,13.0
Humboldt,Bridgeville,ChildCareData,10.0
Humboldt,Carlotta,7thGradeData,25.0
Humboldt,Carlotta,ChildCareData,15.0
Humboldt,Carlotta,KindergartenData,16.0
Humboldt,Eureka,7thGradeData,2682.0
Humboldt,Eureka,ChildCareData,526.0
Humboldt,Eureka,KindergartenData,442.0
Humboldt,Ferndale,7thGradeData,378.0
Humboldt,Ferndale,ChildCareData,27.0
Humboldt,Ferndale,KindergartenData,37.0
Humboldt,Fieldbrook,KindergartenData,7.0
Humboldt,Fortuna,7thGradeData,1139.0
Humboldt,Fortuna,ChildCareData,152.0
Humboldt,Fortuna,KindergartenData,162.0
Humboldt,Hoopa,7thGradeData,346.0
Humboldt,Hoopa,KindergartenData,54.0
Humboldt,Hydesville,7thGradeData,28.0
Humboldt,Hydesville,KindergartenData,20.0
Humboldt,Loleta,ChildCareData,17.0
Humboldt,Loleta,KindergartenData,10.0
Humboldt,McKinleyville,7thGradeData,839.0
Humboldt,McKinleyville,ChildCareData,130.0
Humboldt,McKinleyville,KindergartenData,108.0
Humboldt,Miranda,7thGradeData,188.0
Humboldt,Miranda,ChildCareData,10.0
Humboldt,Orleans,7thGradeData,8.0
Humboldt,Orleans,ChildCareData,10.0
Humboldt,Petrolia,7thGradeData,95.0
Humboldt,Petrolia,KindergartenData,23.0
Humboldt,Redway,7thGradeData,39.0
Humboldt,Redway,ChildCareData,18.0
Humboldt,Redway,KindergartenData,37.0
Humboldt,Rio Dell,7thGradeData,58.0
Humboldt,Rio Dell,ChildCareData,29.0
Humboldt,Rio Dell,KindergartenData,41.0
Humboldt,Scotia,7thGradeData,54.0
Humboldt,Scotia,ChildCareData,25.0
Humboldt,Scotia,KindergartenData,27.0
Humboldt,Trinidad,7thGradeData,15.0
Humboldt,Trinidad,ChildCareData,28.0
Humboldt,Trinidad,KindergartenData,8.0
Humboldt,Whitethorn,KindergartenData,5.0
Humboldt,Willow Creek,7thGradeData,55.0
Humboldt,Willow Creek,ChildCareData,17.0
Humboldt,Willow Creek,KindergartenData,22.0
Imperial,Brawley,7thGradeData,2622.0
Imperial,Brawley,ChildCareData,507.0
Imperial,Brawley,KindergartenData,431.0
Imperial,Calexico,7thGradeData,5094.0
Imperial,Calexico,ChildCareData,640.0
Imperial,Calexico,KindergartenData,644.0
Imperial,Calipatria,7thGradeData,527.0
Imperial,Calipatria,ChildCareData,55.0
Imperial,Calipatria,KindergartenData,78.0
Imperial,El Centro,7thGradeData,5986.0
Imperial,El Centro,ChildCareData,1002.0
Imperial,El Centro,KindergartenData,842.0
Imperial,Heber,7thGradeData,255.0
Imperial,Heber,ChildCareData,77.0
Imperial,Heber,KindergartenData,106.0
Imperial,Holtville,7thGradeData,796.0
Imperial,Holtville,ChildCareData,75.0
Imperial,Holtville,KindergartenData,104.0
Imperial,Imperial,7thGradeData,1688.0
Imperial,Imperial,ChildCareData,190.0
Imperial,Imperial,KindergartenData,265.0
Imperial,Niland,ChildCareData,19.0
Imperial,Niland,KindergartenData,23.0
Imperial,Salton City,ChildCareData,22.0
Imperial,Seeley,7thGradeData,85.0
Imperial,Seeley,ChildCareData,35.0
Imperial,Seeley,KindergartenData,45.0
Imperial,Westmorland,7thGradeData,85.0
Imperial,Westmorland,ChildCareData,47.0
Imperial,Westmorland,KindergartenData,51.0
Imperial,Winterhaven,7thGradeData,282.0
Imperial,Winterhaven,ChildCareData,16.0
Imperial,Winterhaven,KindergartenData,61.0
Inyo,Big Pine,7thGradeData,95.0
Inyo,Big Pine,ChildCareData,19.0
Inyo,Big Pine,KindergartenData,20.0
Inyo,Bishop,7thGradeData,982.0
Inyo,Bishop,ChildCareData,159.0
Inyo,Bishop,KindergartenData,164.0
Inyo,Lone Pine,7thGradeData,221.0
Inyo,Lone Pine,ChildCareData,44.0
Inyo,Lone Pine,KindergartenData,38.0
Inyo,Los Angeles,7thGradeData,401.0
Kern,Arvin,7thGradeData,3182.0
Kern,Arvin,ChildCareData,275.0
Kern,Arvin,KindergartenData,454.0
Kern,Bakersfield,7thGradeData,52798.0
Kern,Bakersfield,ChildCareData,6185.0
Kern,Bakersfield,KindergartenData,9495.0
Kern,Boron,7thGradeData,255.0
Kern,Boron,ChildCareData,33.0
Kern,Boron,KindergartenData,40.0
Kern,Buttonwillow,7thGradeData,66.0
Kern,Buttonwillow,ChildCareData,39.0
Kern,Buttonwillow,KindergartenData,53.0
Kern,California City,7thGradeData,776.0
Kern,California City,ChildCareData,107.0
Kern,California City,KindergartenData,133.0
Kern,Delano,7thGradeData,6232.0
Kern,Delano,ChildCareData,900.0
Kern,Delano,KindergartenData,777.0
Kern,Edwards AFB,7thGradeData,629.0
Kern,Edwards AFB,KindergartenData,128.0
Kern,Fellows,7thGradeData,11.0
Kern,Frazier Park,ChildCareData,31.0
Kern,Inyokern,ChildCareData,32.0
Kern,Inyokern,KindergartenData,17.0
Kern,Kernville,KindergartenData,32.0
Kern,Lake Isabella,7thGradeData,685.0
Kern,Lake Isabella,ChildCareData,67.0
Kern,Lake Isabella,KindergartenData,68.0
Kern,Lamont,7thGradeData,635.0
Kern,Lamont,ChildCareData,321.0
Kern,Lamont,KindergartenData,354.0
Kern,Lebec,7thGradeData,425.0
Kern,Lebec,KindergartenData,55.0
Kern,Lost Hills,7thGradeData,105.0
Kern,Lost Hills,ChildCareData,20.0
Kern,Lost Hills,KindergartenData,79.0
Kern,Maricopa,7thGradeData,116.0
Kern,Maricopa,ChildCareData,18.0
Kern,Maricopa,KindergartenData,19.0
Kern,McFarland,7thGradeData,1287.0
Kern,McFarland,ChildCareData,172.0
Kern,McFarland,KindergartenData,287.0
Kern,McKittrick,7thGradeData,9.0
Kern,Mojave,7thGradeData,338.0
Kern,Mojave,ChildCareData,26.0
Kern,Mojave,KindergartenData,64.0
Kern,Pine Mountain Club,KindergartenData,12.0
Kern,Ridgecrest,7thGradeData,2387.0
Kern,Ridgecrest,ChildCareData,420.0
Kern,Ridgecrest,KindergartenData,354.0
Kern,Rosamond,7thGradeData,1338.0
Kern,Rosamond,ChildCareData,97.0
Kern,Rosamond,KindergartenData,253.0
Kern,Shafter,7thGradeData,2278.0
Kern,Shafter,ChildCareData,244.0
Kern,Shafter,KindergartenData,442.0
Kern,Simi Valley,7thGradeData,197.0
Kern,Simi Valley,KindergartenData,17.0
Kern,Taft,7thGradeData,1500.0
Kern,Taft,ChildCareData,240.0
Kern,Taft,KindergartenData,263.0
Kern,Tehachapi,7thGradeData,2005.0
Kern,Tehachapi,ChildCareData,233.0
Kern,Tehachapi,KindergartenData,321.0
Kern,Tupman,7thGradeData,23.0
Kern,Tupman,KindergartenData,23.0
Kern,Wasco,7thGradeData,2515.0
Kern,Wasco,ChildCareData,253.0
Kern,Wasco,KindergartenData,474.0
Kern,Weldon,7thGradeData,61.0
Kern,Weldon,KindergartenData,20.0
Kings,Armona,7thGradeData,245.0
Kings,Armona,ChildCareData,90.0
Kings,Armona,KindergartenData,94.0
Kings,Avenal,7thGradeData,992.0
Kings,Avenal,ChildCareData,216.0
Kings,Avenal,KindergartenData,211.0
Kings,Corcoran,7thGradeData,1407.0
Kings,Corcoran,ChildCareData,164.0
Kings,Corcoran,KindergartenData,263.0
Kings,El Segundo,7thGradeData,34.0
Kings,Hanford,7thGradeData,6019.0
Kings,Hanford,ChildCareData,935.0
Kings,Hanford,KindergartenData,1097.0
Kings,Kettleman City,7thGradeData,56.0
Kings,Kettleman City,ChildCareData,38.0
Kings,Kettleman City,KindergartenData,36.0
Kings,Lemoore,7thGradeData,3323.0
Kings,Lemoore,ChildCareData,365.0
Kings,Lemoore,KindergartenData,611.0
Kings,Lemoore Station,7thGradeData,189.0
Kings,Lemoore Station,ChildCareData,47.0
Kings,Lemoore Station,KindergartenData,84.0
Kings,Simi Valley,7thGradeData,234.0
Kings,Simi Valley,KindergartenData,31.0
Kings,Stratford,7thGradeData,63.0
Kings,Stratford,ChildCareData,34.0
Kings,Stratford,KindergartenData,38.0
Kings,Vista,7thGradeData,48.0
Lake,Clearlake,7thGradeData,244.0
Lake,Clearlake,ChildCareData,199.0
Lake,Clearlake,KindergartenData,158.0
Lake,Clearlake Oaks,7thGradeData,48.0
Lake,Clearlake Oaks,ChildCareData,10.0
Lake,Clearlake Oaks,KindergartenData,31.0
Lake,Cobb,ChildCareData,12.0
Lake,Cobb,KindergartenData,17.0
Lake,Kelseyville,7thGradeData,782.0
Lake,Kelseyville,ChildCareData,72.0
Lake,Kelseyville,KindergartenData,113.0
Lake,Lakeport,7thGradeData,662.0
Lake,Lakeport,ChildCareData,132.0
Lake,Lakeport,KindergartenData,121.0
Lake,Lower Lake,7thGradeData,964.0
Lake,Lower Lake,ChildCareData,42.0
Lake,Lower Lake,KindergartenData,67.0
Lake,Lucerne,7thGradeData,46.0
Lake,Lucerne,ChildCareData,20.0
Lake,Lucerne,KindergartenData,19.0
Lake,Middletown,7thGradeData,717.0
Lake,Middletown,ChildCareData,77.0
Lake,Middletown,KindergartenData,67.0
Lake,Upper Lake,7thGradeData,421.0
Lake,Upper Lake,ChildCareData,35.0
Lake,Upper Lake,KindergartenData,45.0
Lassen,Alturas,7thGradeData,40.0
Lassen,Alturas,KindergartenData,8.0
Lassen,Bieber,7thGradeData,99.0
Lassen,Bieber,KindergartenData,13.0
Lassen,Doyle,7thGradeData,287.0
Lassen,Doyle,KindergartenData,34.0
Lassen,Herlong,7thGradeData,84.0
Lassen,Herlong,ChildCareData,20.0
Lassen,Herlong,KindergartenData,12.0
Lassen,Janesville,7thGradeData,81.0
Lassen,Janesville,ChildCareData,16.0
Lassen,Janesville,KindergartenData,25.0
Lassen,Litchfield,7thGradeData,48.0
Lassen,Litchfield,KindergartenData,22.0
Lassen,Susanville,7thGradeData,1309.0
Lassen,Susanville,ChildCareData,178.0
Lassen,Susanville,KindergartenData,157.0
Lassen,Termo,7thGradeData,10.0
Lassen,Westwood,7thGradeData,255.0
Lassen,Westwood,ChildCareData,13.0
Lassen,Westwood,KindergartenData,17.0
Los Angeles,Acton,7thGradeData,579.0
Los Angeles,Acton,KindergartenData,57.0
Los Angeles,Agoura Hills,7thGradeData,2764.0
Los Angeles,Agoura Hills,ChildCareData,391.0
Los Angeles,Agoura Hills,KindergartenData,251.0
Los Angeles,Agua Dulce,KindergartenData,32.0
Los Angeles,Alhambra,7thGradeData,7731.0
Los Angeles,Alhambra,ChildCareData,1109.0
Los Angeles,Alhambra,KindergartenData,822.0
Los Angeles,Altadena,7thGradeData,649.0
Los Angeles,Altadena,ChildCareData,606.0
Los Angeles,Altadena,KindergartenData,410.0
Los Angeles,Arcadia,7thGradeData,5983.0
Los Angeles,Arcadia,ChildCareData,916.0
Los Angeles,Arcadia,KindergartenData,674.0
Los Angeles,Artesia,7thGradeData,686.0
Los Angeles,Artesia,ChildCareData,515.0
Los Angeles,Artesia,KindergartenData,389.0
Los Angeles,Avalon,7thGradeData,307.0
Los Angeles,Avalon,ChildCareData,34.0
Los Angeles,Avalon,KindergartenData,56.0
Los Angeles,Azusa,7thGradeData,2966.0
Los Angeles,Azusa,ChildCareData,698.0
Los Angeles,Azusa,KindergartenData,779.0
Los Angeles,Baldwin Park,7thGradeData,7113.0
Los Angeles,Baldwin Park,ChildCareData,1203.0
Los Angeles,Baldwin Park,KindergartenData,1255.0
Los Angeles,Bell,7thGradeData,4646.0
Los Angeles,Bell,ChildCareData,93.0
Los Angeles,Bell,KindergartenData,658.0
Los Angeles,Bell Gardens,7thGradeData,4553.0
Los Angeles,Bell Gardens,ChildCareData,917.0
Los Angeles,Bell Gardens,KindergartenData,722.0
Los Angeles,Bellflower,7thGradeData,4052.0
Los Angeles,Bellflower,ChildCareData,880.0
Los Angeles,Bellflower,KindergartenData,722.0
